M,Macy's Inc Common ,33.22,31.36,-5.93
COST,Costco Wholesale Corporation ,177.98,170.29,-4.52
PRGO,Perrigo Company ,75.56,72.725,-3.90
KR,Kroger Company (The) Common Sto ,30.67,29.545,-3.81
URBN,Urban Outfitters Inc. ,26.93,25.98,-3.66
SIG,Signet Jewelers Limited Common  ,65.96,63.74,-3.48
SPLS,Staples Inc. ,9.25,8.94,-3.47
COO,Cooper Companies Inc. (The) Co ,201.14,194.87,-3.22
FSLR,First Solar Inc. ,35.52,34.435,-3.15
WFM, Whole Foods Market  Inc. ,30.46,29.56,-3.04
GPN,Global Payments Inc. Common Sto ,78.27,80.86,3.20
MU,Micron Technology Inc. ,24.7,25.565,3.38
