CMA,Comerica Incorporated Common St ,70.65,66.36,-6.46
KEY,KeyCorp Common ,18.08,17,-6.35
BAC,Bank of America Corporation Com ,24.44,23.0073,-6.23
HBAN, Huntington Bancshares Incorpora ,13.52,12.76,-5.96
RF,Regions Financial Corporation C ,14.88,14.07,-5.76
ZION,Zions Bancorporation ,43.19,40.85,-5.73
CFG,Citizens Financial Group Inc.,36.23,34.36,-5.44
STI,SunTrust Banks Inc. Common Sto ,57.27,54.44,-5.20
FITB, Fifth Third Bancorp ,26.19,24.95,-4.97
MNK,Mallinckrodt plc ,46.44,44.32,-4.78
NUE,Nucor Corporation Common ,64.67,61.72,-4.78
UA,Under Armour Inc. Class A Comm ,18.26,17.47,-4.52
LNC,Lincoln National Corporation Co ,67.04,64.175,-4.46
PBCT,People's United Financial Inc. ,18.64,17.845,-4.46
FSLR,First Solar Inc. ,30.34,29.05,-4.44
GPS,Gap Inc. (The) Common ,23.46,22.475,-4.38
WDC,Western Digital Corporation ,76.42,73.3009,-4.26
MS,Morgan Stanley Common ,44.59,42.775,-4.24
M,Macy's Inc Common ,29.37,28.2,-4.15
URI,United Rentals Inc. Common Sto ,124.99,120.04,-4.12
BBT,BB&T Corporation Common ,46.23,44.4,-4.12
ENDP,Endo Health Solutions Inc. ,10.31,9.905,-4.09
SCHW,Charles Schwab Corporation (The ,42.25,40.625,-4.00
STX,Seagate Technology. ,46.08,44.34,-3.92
PNC,PNC Financial Services Group I ,123.79,119.13,-3.91
MTB,M&T Bank Corporation Common Sto ,160.94,154.9,-3.90
COF,Capital One Financial Corporati ,86.78,83.56,-3.85
F,Ford Motor Company Common ,12.28,11.825,-3.85
MRO,Marathon Oil Corporation Common ,15.48,14.9071,-3.84
TDG,Transdigm Group Incorporated Tr ,237.94,229.165,-3.83
BWA,BorgWarner Inc. Common ,42.57,41.02,-3.78
AN,AutoNation Inc. Common ,43.92,42.38,-3.63
BBY,Best Buy Co. Inc. Common ,45.55,43.96,-3.62
NSC,Norfolk Southern Corporation Co ,114.84,110.88,-3.57
AMP,Ameriprise Financial Inc. Comm ,130.49,126.07,-3.51
TSO,Tesoro Corporation Common ,84.23,81.39,-3.49
DLPH, Delphi Automotive plc Ordinary  ,81.12,78.395,-3.48
TSCO,Tractor Supply Company ,70.92,68.59,-3.40
WFC,Wells Fargo & Company Common St ,57.63,55.75,-3.37
ETFC,E*TRADE Financial Corporation ,34.91,33.78,-3.35
XRX,Xerox Corporation Common ,7.43,7.19,-3.34
CAT,Caterpillar Inc. Common ,95.4,92.36,-3.29
NAVI,Navient Corporation ,14.71,14.245,-3.26
SYF,Synchrony Financial Common Stoc,34.2,33.12,-3.26
MUR,Murphy Oil Corporation Common S ,27.33,26.47,-3.25
GS,Goldman Sachs Group Inc. (The) ,242.14,234.719,-3.16
PWR,Quanta Services Inc. Common St ,37.1,35.9699,-3.14
CPB,Campbell Soup Company Common St ,59,57.21,-3.13
LEN,Lennar Corporation Class A Comm ,52.68,51.09,-3.11
UNM,Unum Group Common ,47.79,46.35,-3.11
KSS,Kohl's Corporation Common ,38.56,37.41,-3.07
GM,General Motors Company Common S ,35.71,34.6501,-3.06
LB,L.B. Foster Company ,50.46,48.985,-3.01
