BAC,Bank of America Corporation Com ,24.44,23.325,-4.78
KEY,KeyCorp Common ,18.08,17.295,-4.54
UA,Under Armour Inc. Class A Comm ,18.26,17.5,-4.34
CMA,Comerica Incorporated Common St ,70.65,67.72,-4.33
HBAN, Huntington Bancshares Incorpora ,13.52,12.96,-4.32
CFG,Citizens Financial Group Inc.,36.23,34.77,-4.20
ZION,Zions Bancorporation ,43.19,41.46,-4.17
GPS,Gap Inc. (The) Common ,23.46,22.53,-4.13
M,Macy's Inc Common ,29.37,28.23,-4.04
ENDP,Endo Health Solutions Inc. ,10.31,9.91,-4.04
URBN,Urban Outfitters Inc. ,23.18,22.32,-3.85
KSS,Kohl's Corporation Common ,38.56,37.1299,-3.85
FITB, Fifth Third Bancorp ,26.19,25.255,-3.70
RF,Regions Financial Corporation C ,14.88,14.36,-3.62
AN,AutoNation Inc. Common ,43.92,42.42,-3.54
PBCT,People's United Financial Inc. ,18.64,18.015,-3.47
SJM,J.M. Smucker Company (The) New  ,138.5,133.93,-3.41
BBY,Best Buy Co. Inc. Common ,45.55,44.05,-3.41
STI,SunTrust Banks Inc. Common Sto ,57.27,55.39,-3.39
LNC,Lincoln National Corporation Co ,67.04,64.94,-3.23
MNK,Mallinckrodt plc ,46.44,44.99,-3.22
WDC,Western Digital Corporation ,76.42,74.04,-3.21
TSCO,Tractor Supply Company ,70.92,68.72,-3.20
SCHW,Charles Schwab Corporation (The ,42.25,40.95,-3.17
NUE,Nucor Corporation Common ,64.67,62.685,-3.17
F,Ford Motor Company Common ,12.28,11.9084,-3.12
