ENDP,Endo Health Solutions Inc. ,13.65,12.7352,-7.18
BBY,Best Buy Co. Inc. Common ,44.13,42.45,-3.96
ROST,Ross Stores Inc. ,68.58,66.35,-3.36
JWN,Nordstrom Inc. Common ,46.66,45.18,-3.28
C,Citigroup Inc. Common ,59.81,61.6801,3.03
MAS,Masco Corporation Common ,33.78,34.845,3.06
MPC, Marathon Petroleum Corporation  ,49.6,51.19,3.11
JPM,JP Morgan Chase & Co. Common St ,90.62,93.56,3.14
LEN,Lennar Corporation Class A Comm ,48.79,50.3799,3.16
LYB,LyondellBasell Industries NV Or ,91.24,94.22,3.16
PXD,Pioneer Natural Resources Compa ,185.97,192.06,3.17
MUR,Murphy Oil Corporation Common S ,28.29,29.2201,3.18
BAC,Bank of America Corporation Com ,24.68,25.5,3.22
MTB,M&T Bank Corporation Common Sto ,166.97,172.53,3.22
LNC,Lincoln National Corporation Co ,70.16,72.514,3.25
MRO,Marathon Oil Corporation Common ,16,16.54,3.26
ICE, IntercontinentalExchange  Inc.  ,57.13,59.07,3.28
FLS,Flowserve Corporation Common St ,46.45,48.04,3.31
HBAN, Huntington Bancshares Incorpora ,14.14,14.625,3.32
PCAR,PACCAR Inc. ,66.81,69.11,3.33
VMC,Vulcan Materials Company (Holdi ,120.61,124.8,3.36
ALK,Alaska Air Group Inc. Common S ,97.82,101.23,3.37
KEY,KeyCorp Common ,18.77,19.43,3.40
WFC,Wells Fargo & Company Common St ,57.88,59.92,3.40
DAL,Delta Air Lines Inc. (New) Comm ,49.93,51.76,3.54
ZION,Zions Bancorporation ,44.9,46.57,3.59
COG,Cabot Oil & Gas Corporation Com ,21.9,22.72,3.61
URI,United Rentals Inc. Common Sto ,128.03,132.95,3.70
MLM,Martin Marietta Materials Inc. ,215.95,224.38,3.76
ETFC,E*TRADE Financial Corporation ,34.51,35.88,3.82
CMA,Comerica Incorporated Common St ,71.28,74.19,3.92
ATVI,Activision Blizzard Inc ,45.13,47,3.98
MET,MetLife Inc. Common ,52.44,54.64,4.03
RF,Regions Financial Corporation C ,15.27,15.939,4.20
MU,Micron Technology Inc. ,23.44,24.55,4.52
CME,CME Group Inc. ,121.46,127.36,4.63
FITB, Fifth Third Bancorp ,27.44,28.85,4.89
SCHW,Charles Schwab Corporation (The ,40.41,42.615,5.17
CFG,Citizens Financial Group Inc.,37.37,39.445,5.26
MYL,Mylan Inc. ,41.85,44.57,6.10
WYNN,Wynn Resorts Limited ,96.15,102.88,6.54
LOW,Lowe's Companies Inc. Common S ,74.37,81.475,8.72
