ENDP,Endo Health Solutions Inc. ,12.25,11.565,-5.92
KSS,Kohl's Corporation Common ,41.34,39.12,-5.67
FTR,Frontier Communications Corpora ,2.87,2.73,-5.13
RIG,Transocean Ltd (Switzerland) Co ,13.53,12.92,-4.72
AAL,American Airlines Group Inc. ,46.82,44.72,-4.70
M,Macy's Inc Common ,31.77,30.43,-4.40
UAL,United Continental Holdings ,75.59,72.56,-4.18
FSLR,First Solar Inc. ,34.61,33.35,-3.78
NEM,Newmont Mining Corporation (Hol ,34.07,32.92,-3.49
NAVI,Navient Corporation ,14.905,14.415,-3.40
DAL,Delta Air Lines Inc. (New) Comm ,50.13,48.504,-3.35
ADSK,Autodesk Inc. ,85.32,82.78,-3.07
JWN,Nordstrom Inc. Common ,46.35,44.98,-3.05
COG,Cabot Oil & Gas Corporation Com ,22.36,23.1,3.20
SWN,Southwestern Energy Company Com ,7.71,7.98,3.38
RRC,Range Resources Corporation Com ,27.34,28.68,4.67
