CPB,Campbell Soup Company Common St ,62.55,58.3925,-7.12
FLS,Flowserve Corporation Common St ,50.81,48.275,-5.25
UNH,UnitedHealth Group Incorporated ,163.65,157.1,-4.17
GIS,General Mills Inc. Common Stoc ,61.54,59.22,-3.92
AET,Aetna Inc. Common ,129.49,125.23,-3.40
AKAM,Akamai Technologies Inc. ,64.24,62.215,-3.25
JWN,Nordstrom Inc. Common ,44.18,45.65,3.22
DVA,DaVita Inc. Common ,64.66,66.98,3.46
TIF,Tiffany & Co. Common ,83.01,86.235,3.74
SWKS,Skyworks Solutions Inc. ,92.43,96.09,3.81
KMB,Kimberly-Clark Corporation Comm ,126.62,131.87,3.98
MNK,Mallinckrodt plc ,52.5,54.7,4.02
CL,Colgate-Palmolive Company Commo ,69,71.9499,4.10
VFC,V.F. Corporation Common ,50.37,52.53,4.11
MS,Morgan Stanley Common ,25.66,46.145,44.39
