ENDP,Endo Health Solutions Inc. ,10.31,9.86,-4.56
KSS,Kohl's Corporation Common ,38.56,37.06,-4.05
GPS,Gap Inc. (The) Common ,23.46,22.57,-3.94
UA,Under Armour Inc. Class A Comm ,18.26,17.57,-3.93
AN,AutoNation Inc. Common ,43.92,42.27,-3.90
MNK,Mallinckrodt plc ,46.44,44.74,-3.80
BBY,Best Buy Co. Inc. Common ,45.55,43.91,-3.73
M,Macy's Inc Common ,29.37,28.36,-3.56
FSLR,First Solar Inc. ,30.34,29.31,-3.51
LB,L.B. Foster Company ,50.46,48.78,-3.44
JWN,Nordstrom Inc. Common ,42.58,41.175,-3.41
KEY,KeyCorp Common ,18.08,17.5,-3.31
HBAN, Huntington Bancshares Incorpora ,13.52,13.09,-3.28
BAC,Bank of America Corporation Com ,24.44,23.67,-3.25
URI,United Rentals Inc. Common Sto ,124.99,121.07,-3.24
NUE,Nucor Corporation Common ,64.67,62.6475,-3.23
LEN,Lennar Corporation Class A Comm ,52.68,51.035,-3.22
URBN,Urban Outfitters Inc. ,23.18,22.46,-3.21
F,Ford Motor Company Common ,12.28,11.9,-3.19
KMX,CarMax Inc ,61.17,59.29,-3.17
FITB, Fifth Third Bancorp ,26.19,25.389,-3.15
