AKAM,Akamai Technologies Inc. ,71.12,63.0501,-12.80
GILD,Gilead Sciences Inc. ,73.13,65.9158,-10.94
AIZ,Assurant Inc. Common ,97,90.775,-6.86
JEC,Jacobs Engineering Group Inc. C ,58.8,56.41,-4.24
ICE, IntercontinentalExchange  Inc.  ,59.93,57.535,-4.16
SWN,Southwestern Energy Company Com ,9.19,8.845,-3.90
CFG,Citizens Financial Group Inc.,36.59,35.42,-3.30
FIS,Fidelity National Information S ,77.3,79.8099,3.14
ENDP,Endo Health Solutions Inc. ,12.01,12.4,3.15
AGN,Allergan Inc. Common ,232.61,240.47,3.27
PXD,Pioneer Natural Resources Compa ,174.95,181.09,3.39
ORLY,O'Reilly Automotive Inc. ,262.19,272.38,3.74
XRX,Xerox Corporation Common ,7.07,7.36,3.94
KSS,Kohl's Corporation Common ,39.15,40.84,4.14
CTSH,Cognizant Technology Solutions  ,53.79,56.16,4.22
MCHP,Microchip Technology Incorporat ,69.62,74.33,6.34
