PRGO,Perrigo Company ,84.68,72.8001,-16.32
TGT,Target Corporation Common ,66.91,58.89,-13.62
FTR,Frontier Communications Corpora ,3.29,2.925,-12.48
SIG,Signet Jewelers Limited Common  ,72.88,65.226,-11.73
ETFC,E*TRADE Financial Corporation ,37.2,33.81,-10.03
DG,Dollar General Corporation Comm ,76.79,73.31,-4.75
SCHW,Charles Schwab Corporation (The ,41.73,39.915,-4.55
BBY,Best Buy Co. Inc. Common ,46.15,44.315,-4.14
BBBY,Bed Bath & Beyond Inc. ,41.9,40.32,-3.92
SPLS,Staples Inc. ,9.31,8.96,-3.91
URBN,Urban Outfitters Inc. ,26.79,25.81,-3.80
AYI,Acuity Brands Inc (Holding Comp ,219.84,211.94,-3.73
MNK,Mallinckrodt plc ,54.6,52.75,-3.51
UA,Under Armour Inc. Class A Comm ,19.28,18.65,-3.38
NVDA,NVIDIA Corporation ,104.41,101.062,-3.31
SYF,Synchrony Financial Common Stoc,36.94,35.77,-3.27
FSLR,First Solar Inc. ,37.83,36.64,-3.25
DLTR,Dollar Tree Inc. ,79.56,77.17,-3.10
KSS,Kohl's Corporation Common ,43.79,42.49,-3.06
AES,The AES Corporation Common Stoc ,11.14,11.5,3.13
ADM,Archer-Daniels-Midland Company  ,45.37,47.07,3.61
PCLN,priceline.com Incorporated ,1632.01,1721.02,5.17
ENDP,Endo Health Solutions Inc. ,13.29,14.09,5.68
ALB,Albemarle Corporation Common St ,92.46,101.025,8.48
