MRO,Marathon Oil Corporation Common ,15.84,15.105,-4.87
CTXS,Citrix Systems Inc. ,84.93,81.15,-4.66
SWN,Southwestern Energy Company Com ,7.6,7.29,-4.25
FTR,Frontier Communications Corpora ,2.53,2.43,-4.12
PXD,Pioneer Natural Resources Compa ,184.41,177.52,-3.88
CHK,Chesapeake Energy Corporation C ,5.33,5.1335,-3.83
DVN,Devon Energy Corporation Common ,40.96,39.5,-3.70
UAL,United Continental Holdings ,69.85,67.615,-3.31
OKE,ONEOK Inc. Common ,53.98,52.34,-3.13
URI,United Rentals Inc. Common Sto ,124.2,120.58,-3.00
WU,Western Union Company (The) Com ,19.58,20.35,3.78
