LB,L.B. Foster Company ,58.13,48.9768,-18.69
NVDA,NVIDIA Corporation ,110.76,102.416,-8.15
HRL, Hormel Foods Corporation Common ,37.3,34.54,-7.99
BSX,Boston Scientific Corporation C ,25.16,24.0453,-4.64
CF,CF Industries Holdings Inc. Co ,33.22,31.8108,-4.43
APA,Apache Corporation Common ,54.91,52.8801,-3.84
URBN,Urban Outfitters Inc. ,27.73,26.77,-3.59
LKQ, LKQ Corporation ,33.05,31.92,-3.54
RRC,Range Resources Corporation Com ,29.93,29,-3.21
REGN,Regeneron Pharmaceuticals Inc. ,370.22,359.19,-3.07
EW,Edwards Lifesciences Corporatio ,92.21,96.33,4.28
ENDP,Endo Health Solutions Inc. ,12.89,13.5,4.52
RIG,Transocean Ltd (Switzerland) Co ,13.28,14.065,5.58
HPQ, Hewlett-Packard Company Common  ,16.2,17.505,7.46
FSLR,First Solar Inc. ,33.57,36.35,7.65
