DNB,Dun & Bradstreet Corporation (T ,122.47,102.02,-20.05
SEE,Sealed Air Corporation Common S ,50.22,45.84,-9.55
COTY,Coty Inc. ,20.04,18.31,-9.45
MCHP,Microchip Technology Incorporat ,73.8,71.49,-3.23
MAS,Masco Corporation Common ,33.79,32.755,-3.16
WFM, Whole Foods Market  Inc. ,29.3,30.22,3.04
CTSH,Cognizant Technology Solutions  ,56.45,58.23,3.06
CXO,Concho Resources Inc. Common St ,135.39,139.8,3.15
NUE,Nucor Corporation Common ,58.28,60.2065,3.20
K,Kellogg Company Common ,73.49,76.1,3.43
VIAB, Viacom Inc. ,42.07,43.58,3.46
DG,Dollar General Corporation Comm ,75.07,77.78,3.48
KSS,Kohl's Corporation Common ,40.84,42.32,3.50
DLTR,Dollar Tree Inc. ,76.66,79.5,3.57
CMI,Cummins Inc. Common ,145.68,151.133,3.61
HUM, Humana Inc. Common ,199.64,207.74,3.90
GT,Goodyear Tire & Rubber Company  ,32.13,33.45,3.95
EFX,Equifax Inc. Common ,121.99,127.28,4.16
UA,Under Armour Inc. Class A Comm ,18.3,19.17,4.54
ROP,Roper Industries Inc. Common S ,193.01,202.89,4.87
ALLE,Allegion plc Ordinary Shares ,67.6,71.1,4.92
PXD,Pioneer Natural Resources Compa ,181.68,192.26,5.50
TDC,Teradata Corporation Common Sto ,30.17,32.55,7.31
