FSLR,First Solar Inc. ,36.62,33.76,-8.47
NFX,Newfield Exploration Company Co ,42.49,39.47,-7.65
NEM,Newmont Mining Corporation (Hol ,37.44,35.3,-6.06
CXO,Concho Resources Inc. Common St ,141.35,133.775,-5.66
FCX,Freeport-McMoRan Copper & Gold ,14.13,13.6475,-3.54
KR,Kroger Company (The) Common Sto ,34.22,33.07,-3.48
WMB,Williams Companies Inc. (The)  ,28.87,27.97,-3.22
DD,E.I. du Pont de Nemours and Com ,77.18,80.43,4.04
DOW,Dow Chemical Company (The) Comm ,61.22,64.06,4.43
GRMN,Garmin Ltd. ,50.45,53.95,6.49
