AMGN,Amgen Inc. ,180.11,168.44,-6.93
IVZ,Invesco Plc New Common ,32.68,31.53,-3.65
BEN,Franklin Resources Inc. Common ,43.91,42.37,-3.63
PBI,Pitney Bowes Inc. Common ,13.44,12.995,-3.42
CHK,Chesapeake Energy Corporation C ,5.45,5.27,-3.42
REGN,Regeneron Pharmaceuticals Inc. ,392.59,379.8,-3.37
KMX,CarMax Inc ,63.54,61.57,-3.20
NLSN, Nielsen Holdings N.V. Common St ,44.02,42.73,-3.02
WYNN,Wynn Resorts Limited ,106.17,109.98,3.46
TIF,Tiffany & Co. Common ,89.98,93.25,3.51
CTAS,Cintas Corporation ,119.24,124.56,4.27
ADBE,Adobe Systems Incorporated ,122.35,127.91,4.35
