CPB,Campbell Soup Company Common St ,62.55,58.5896,-6.76
FLS,Flowserve Corporation Common St ,50.81,48.5689,-4.61
SJM,J.M. Smucker Company (The) New  ,137.84,132.75,-3.83
UNH,UnitedHealth Group Incorporated ,163.65,157.642,-3.81
GIS,General Mills Inc. Common Stoc ,61.54,59.3459,-3.70
TIF,Tiffany & Co. Common ,83.01,85.59,3.01
XRAY,DENTSPLY International Inc. ,60.74,62.6604,3.06
SWKS,Skyworks Solutions Inc. ,92.43,95.92,3.64
CL,Colgate-Palmolive Company Commo ,69,71.62,3.66
VFC,V.F. Corporation Common ,50.37,52.39,3.86
KMB,Kimberly-Clark Corporation Comm ,126.62,131.73,3.88
DVA,DaVita Inc. Common ,64.66,67.635,4.40
MS,Morgan Stanley Common ,25.66,46.07,44.30
