ENDP,Endo Health Solutions Inc. ,13.65,12.93,-5.57
BBY,Best Buy Co. Inc. Common ,44.13,42.01,-5.05
FSLR,First Solar Inc. ,36.19,34.7999,-3.99
URBN,Urban Outfitters Inc. ,26.03,25.2,-3.29
FE,FirstEnergy Corporation Common  ,32.43,31.42,-3.21
ROST,Ross Stores Inc. ,68.58,66.57,-3.02
DAL,Delta Air Lines Inc. (New) Comm ,49.93,51.475,3.00
FLR,Fluor Corporation Common ,55.39,57.12,3.03
MRO,Marathon Oil Corporation Common ,16,16.5,3.03
PNR,Pentair Inc. Common ,58.06,59.88,3.04
HAL, Halliburton Company Common Stoc ,53.46,55.1362,3.04
OKE,ONEOK Inc. Common ,54.05,55.77,3.08
PNC,PNC Financial Services Group I ,127.23,131.285,3.09
NOV,National Oilwell Varco Inc. Co ,40.42,41.71,3.09
ICE, IntercontinentalExchange  Inc.  ,57.13,58.96,3.10
CHK,Chesapeake Energy Corporation C ,5.45,5.625,3.11
BBT,BB&T Corporation Common ,48.22,49.78,3.13
BK,Bank of New York Mellon Corpora ,47.14,48.6906,3.18
LYB,LyondellBasell Industries NV Or ,91.24,94.2575,3.20
EOG,EOG Resources Inc. Common Stoc ,96.99,100.22,3.22
C,Citigroup Inc. Common ,59.81,61.835,3.27
PXD,Pioneer Natural Resources Compa ,185.97,192.32,3.30
FMC,FMC Corporation Common ,57.62,59.6,3.32
STI,SunTrust Banks Inc. Common Sto ,59.49,61.54,3.33
PRU,Prudential Financial Inc. Comm ,110.54,114.395,3.37
WFC,Wells Fargo & Company Common St ,57.88,59.9035,3.38
HST, Host Hotels & Resorts  Inc. Com ,17.99,18.625,3.41
COG,Cabot Oil & Gas Corporation Com ,21.9,22.675,3.42
JPM,JP Morgan Chase & Co. Common St ,90.62,93.8746,3.47
PCAR,PACCAR Inc. ,66.81,69.22,3.48
LNC,Lincoln National Corporation Co ,70.16,72.7,3.49
MUR,Murphy Oil Corporation Common S ,28.29,29.315,3.50
BAC,Bank of America Corporation Com ,24.68,25.576,3.50
MLM,Martin Marietta Materials Inc. ,215.95,224,3.59
ZION,Zions Bancorporation ,44.9,46.62,3.69
KEY,KeyCorp Common ,18.77,19.495,3.72
MTB,M&T Bank Corporation Common Sto ,166.97,173.49,3.76
FCX,Freeport-McMoRan Copper & Gold ,13.4,13.93,3.80
HBAN, Huntington Bancshares Incorpora ,14.14,14.712,3.89
FLS,Flowserve Corporation Common St ,46.45,48.34,3.91
ATVI,Activision Blizzard Inc ,45.13,47.035,4.05
HOG, Harley-Davidson  Inc. Common St ,56.38,58.76,4.05
MET,MetLife Inc. Common ,52.44,54.655,4.05
MU,Micron Technology Inc. ,23.44,24.4642,4.19
RF,Regions Financial Corporation C ,15.27,15.95,4.26
TXT,Textron Inc. Common ,47.3,49.43,4.31
URI,United Rentals Inc. Common Sto ,128.03,133.91,4.39
CME,CME Group Inc. ,121.46,127.37,4.64
SWN,Southwestern Energy Company Com ,7.51,7.89,4.82
CMA,Comerica Incorporated Common St ,71.28,74.89,4.82
ETFC,E*TRADE Financial Corporation ,34.51,36.37,5.11
FITB, Fifth Third Bancorp ,27.44,28.925,5.13
CFG,Citizens Financial Group Inc.,37.37,39.645,5.74
MYL,Mylan Inc. ,41.85,44.52,6.00
SCHW,Charles Schwab Corporation (The ,40.41,43.075,6.19
WYNN,Wynn Resorts Limited ,96.15,102.88,6.54
LOW,Lowe's Companies Inc. Common S ,74.37,81.53,8.78
