BBY,Best Buy Co. Inc. Common ,44.13,42.41,-4.06
ROST,Ross Stores Inc. ,68.58,66.24,-3.53
ENDP,Endo Health Solutions Inc. ,13.65,13.2,-3.41
CTL,CenturyLink Inc. Common ,24.26,23.525,-3.12
MAS,Masco Corporation Common ,33.78,34.85,3.07
C,Citigroup Inc. Common ,59.81,61.72,3.09
HBAN, Huntington Bancshares Incorpora ,14.14,14.595,3.12
DAL,Delta Air Lines Inc. (New) Comm ,49.93,51.55,3.14
FLS,Flowserve Corporation Common St ,46.45,47.97,3.17
MPC, Marathon Petroleum Corporation  ,49.6,51.227,3.18
LYB,LyondellBasell Industries NV Or ,91.24,94.28,3.22
ZION,Zions Bancorporation ,44.9,46.4,3.23
CMA,Comerica Incorporated Common St ,71.28,73.74,3.34
LNC,Lincoln National Corporation Co ,70.16,72.64,3.41
MET,MetLife Inc. Common ,52.44,54.365,3.54
CME,CME Group Inc. ,121.46,125.944,3.56
RF,Regions Financial Corporation C ,15.27,15.845,3.63
URI,United Rentals Inc. Common Sto ,128.03,132.86,3.64
MU,Micron Technology Inc. ,23.44,24.36,3.78
FITB, Fifth Third Bancorp ,27.44,28.645,4.21
CFG,Citizens Financial Group Inc.,37.37,39.08,4.38
ETFC,E*TRADE Financial Corporation ,34.51,36.12,4.46
SCHW,Charles Schwab Corporation (The ,40.41,42.5,4.92
WYNN,Wynn Resorts Limited ,96.15,102.03,5.76
MYL,Mylan Inc. ,41.85,44.8,6.58
LOW,Lowe's Companies Inc. Common S ,74.37,81.5595,8.82
