MRO,Marathon Oil Corporation Common ,15.84,14.925,-6.13
RIG,Transocean Ltd (Switzerland) Co ,12.61,11.96,-5.43
CHK,Chesapeake Energy Corporation C ,5.33,5.075,-5.02
DVN,Devon Energy Corporation Common ,40.96,39.06,-4.86
FTR,Frontier Communications Corpora ,2.53,2.42,-4.55
SWN,Southwestern Energy Company Com ,7.6,7.305,-4.04
HAL, Halliburton Company Common Stoc ,50.88,48.99,-3.86
UAL,United Continental Holdings ,69.85,67.3,-3.79
CTXS,Citrix Systems Inc. ,84.93,81.845,-3.77
URI,United Rentals Inc. Common Sto ,124.2,120,-3.50
NOV,National Oilwell Varco Inc. Co ,38.1,36.84,-3.42
NFX,Newfield Exploration Company Co ,34.51,33.385,-3.37
MUR,Murphy Oil Corporation Common S ,26.4,25.56,-3.29
FLS,Flowserve Corporation Common St ,46.22,44.8175,-3.13
TRIP, TripAdvisor  Inc. ,43.51,42.2,-3.10
GLW,Corning Incorporated Common Sto ,27.71,26.89,-3.05
HES, Hess Corporation Common ,47.79,46.38,-3.04
WU,Western Union Company (The) Com ,19.58,20.45,4.25
