KSS,Kohl's Corporation Common ,41.34,39.41,-4.90
ENDP,Endo Health Solutions Inc. ,12.25,11.7101,-4.61
AAL,American Airlines Group Inc. ,46.82,44.8004,-4.51
UAL,United Continental Holdings ,75.59,72.35,-4.48
FTR,Frontier Communications Corpora ,2.87,2.75,-4.36
M,Macy's Inc Common ,31.77,30.55,-3.99
FSLR,First Solar Inc. ,34.61,33.4,-3.62
TSN,Tyson Foods Inc. Common ,63.6,61.4,-3.58
ALB,Albemarle Corporation Common St ,104.77,101.23,-3.50
DAL,Delta Air Lines Inc. (New) Comm ,50.13,48.4399,-3.49
NAVI,Navient Corporation ,14.905,14.405,-3.47
RIG,Transocean Ltd (Switzerland) Co ,13.53,13.1,-3.28
EW,Edwards Lifesciences Corporatio ,92.44,89.64,-3.12
IP,International Paper Company Com ,54,52.4,-3.05
NVDA,NVIDIA Corporation ,98.43,95.54,-3.02
RRC,Range Resources Corporation Com ,27.34,28.48,4.00
