CTXS,Citrix Systems Inc. ,91.19,70.92,-28.58
PBI,Pitney Bowes Inc. Common ,15.92,12.9,-23.41
ADP,Automatic Data Processing Inc. ,100.99,94.73,-6.61
D,Dominion Resources Inc. Common ,76.28,72.54,-5.16
UPS,United Parcel Service Inc. Com ,109.13,104.23,-4.70
AFL,AFLAC Incorporated Common ,69.99,67.07,-4.35
JCI,Johnson Controls Inc. Common S ,43.98,42.385,-3.76
PVH,PVH Corp. Common ,93.81,90.62,-3.52
APA,Apache Corporation Common ,59.82,57.88,-3.35
COG,Cabot Oil & Gas Corporation Com ,21.48,20.805,-3.24
OKE,ONEOK Inc. Common ,55.11,53.4,-3.20
NUE,Nucor Corporation Common ,58.09,56.38,-3.03
NVDA,NVIDIA Corporation ,109.18,113.64,3.92
AAPL,Apple Inc. ,121.35,129.38,6.21
AVY,Avery Dennison Corporation Comm ,73.02,77.95,6.32
