AES,The AES Corporation Common Stoc ,11.93,11.285,-5.72
KR,Kroger Company (The) Common Sto ,33.29,32.165,-3.50
MNST, Monster Beverage Corporation ,43.55,42.15,-3.32
HBI, Hanesbrands Inc. Common ,21.38,20.7,-3.29
MDLZ, Mondelez International  Inc. ,45.38,43.955,-3.24
URI,United Rentals Inc. Common Sto ,124.15,128.05,3.05
RIG,Transocean Ltd (Switzerland) Co ,13.75,14.185,3.07
NVDA,NVIDIA Corporation ,101.46,104.67,3.07
LB,L.B. Foster Company ,50.99,52.61,3.08
NUE,Nucor Corporation Common ,60.86,62.98,3.37
NOV,National Oilwell Varco Inc. Co ,39.79,41.24,3.52
ILMN, Illumina  Inc. ,160,166.45,3.88
SWN,Southwestern Energy Company Com ,7.35,7.67,4.17
