CMA,Comerica Incorporated Common St ,70.65,66.2,-6.72
TDG,Transdigm Group Incorporated Tr ,237.94,223.34,-6.54
KEY,KeyCorp Common ,18.08,16.985,-6.45
HBAN, Huntington Bancshares Incorpora ,13.52,12.75,-6.04
BAC,Bank of America Corporation Com ,24.44,23.065,-5.96
RF,Regions Financial Corporation C ,14.88,14.07,-5.76
ZION,Zions Bancorporation ,43.19,40.9,-5.60
CFG,Citizens Financial Group Inc.,36.23,34.35,-5.47
LNC,Lincoln National Corporation Co ,67.04,63.66,-5.31
FITB, Fifth Third Bancorp ,26.19,24.88,-5.27
STI,SunTrust Banks Inc. Common Sto ,57.27,54.43,-5.22
NUE,Nucor Corporation Common ,64.67,61.6648,-4.87
MNK,Mallinckrodt plc ,46.44,44.38,-4.64
BBT,BB&T Corporation Common ,46.23,44.25,-4.47
MS,Morgan Stanley Common ,44.59,42.69,-4.45
PBCT,People's United Financial Inc. ,18.64,17.885,-4.22
SCHW,Charles Schwab Corporation (The ,42.25,40.59,-4.09
URI,United Rentals Inc. Common Sto ,124.99,120.26,-3.93
PNC,PNC Financial Services Group I ,123.79,119.15,-3.89
BWA,BorgWarner Inc. Common ,42.57,40.99,-3.85
F,Ford Motor Company Common ,12.28,11.825,-3.85
FSLR,First Solar Inc. ,30.34,29.24,-3.76
WDC,Western Digital Corporation ,76.42,73.7,-3.69
MTB,M&T Bank Corporation Common Sto ,160.94,155.4,-3.56
AMP,Ameriprise Financial Inc. Comm ,130.49,126,-3.56
GS,Goldman Sachs Group Inc. (The) ,242.14,233.81,-3.56
UA,Under Armour Inc. Class A Comm ,18.26,17.65,-3.46
UNM,Unum Group Common ,47.79,46.21,-3.42
WFC,Wells Fargo & Company Common St ,57.63,55.74,-3.39
NAVI,Navient Corporation ,14.71,14.23,-3.37
COF,Capital One Financial Corporati ,86.78,84.03,-3.27
ETFC,E*TRADE Financial Corporation ,34.91,33.825,-3.21
BBY,Best Buy Co. Inc. Common ,45.55,44.14,-3.19
NSC,Norfolk Southern Corporation Co ,114.84,111.32,-3.16
JPM,JP Morgan Chase & Co. Common St ,90.03,87.28,-3.15
LEN,Lennar Corporation Class A Comm ,52.68,51.08,-3.13
CPB,Campbell Soup Company Common St ,59,57.21,-3.13
XRX,Xerox Corporation Common ,7.43,7.205,-3.12
RHT,Red Hat Inc. Common ,84.51,81.9886,-3.08
DLPH, Delphi Automotive plc Ordinary  ,81.12,78.705,-3.07
AN,AutoNation Inc. Common ,43.92,42.62,-3.05
PRU,Prudential Financial Inc. Comm ,109.12,105.92,-3.02
