AKAM,Akamai Technologies Inc. ,71.12,64.38,-10.47
GILD,Gilead Sciences Inc. ,73.13,66.3447,-10.23
AIZ,Assurant Inc. Common ,97,90.48,-7.21
ICE, IntercontinentalExchange  Inc.  ,59.93,57.07,-5.01
JEC,Jacobs Engineering Group Inc. C ,58.8,56.74,-3.63
CFG,Citizens Financial Group Inc.,36.59,35.515,-3.03
URBN,Urban Outfitters Inc. ,25.99,26.8,3.02
FIS,Fidelity National Information S ,77.3,79.94,3.30
ENDP,Endo Health Solutions Inc. ,12.01,12.43,3.38
PXD,Pioneer Natural Resources Compa ,174.95,181.49,3.60
AGN,Allergan Inc. Common ,232.61,241.373,3.63
HBI, Hanesbrands Inc. Common ,19.3,20.035,3.67
JWN,Nordstrom Inc. Common ,42.78,44.43,3.71
XRX,Xerox Corporation Common ,7.07,7.35,3.81
ORLY,O'Reilly Automotive Inc. ,262.19,272.865,3.91
CTSH,Cognizant Technology Solutions  ,53.79,56.4,4.63
KSS,Kohl's Corporation Common ,39.15,41.085,4.71
MCHP,Microchip Technology Incorporat ,69.62,73.79,5.65
