LH,Laboratory Corporation of Ameri ,137.69,129.84,-6.05
NWL,Newell Rubbermaid Inc. Common S ,46.89,44.285,-5.88
MRO,Marathon Oil Corporation Common ,17.23,16.5,-4.42
XYL, Xylem Inc. Common ,49.25,47.235,-4.27
FTI,FMC Technologies Inc. Common S ,33.41,32.045,-4.26
FTR,Frontier Communications Corpora ,3.42,3.3,-3.64
TSN,Tyson Foods Inc. Common ,65.39,63.3239,-3.26
DVN,Devon Energy Corporation Common ,46.79,45.345,-3.19
IP,International Paper Company Com ,53.01,51.4,-3.13
RIG,Transocean Ltd (Switzerland) Co ,13.97,13.55,-3.10
APA,Apache Corporation Common ,59.64,57.85,-3.09
SIG,Signet Jewelers Limited Common  ,76.3,74.055,-3.03
COG,Cabot Oil & Gas Corporation Com ,21.43,23.67,9.46
HAS, Hasbro  Inc. ,82.63,94.21,12.29
