CTXS,Citrix Systems Inc. ,91.19,71.14,-28.18
PBI,Pitney Bowes Inc. Common ,15.92,13.025,-22.23
D,Dominion Resources Inc. Common ,76.28,72.16,-5.71
ADP,Automatic Data Processing Inc. ,100.99,95.78,-5.44
GPS,Gap Inc. (The) Common ,23.03,22.21,-3.69
PVH,PVH Corp. Common ,93.81,90.5,-3.66
AFL,AFLAC Incorporated Common ,69.99,67.5599,-3.60
KORS,Michael Kors Holdings Limited O ,42.81,41.34,-3.56
UPS,United Parcel Service Inc. Com ,109.13,105.569,-3.37
JCI,Johnson Controls Inc. Common S ,43.98,42.695,-3.01
NOV,National Oilwell Varco Inc. Co ,37.81,39.15,3.42
AVY,Avery Dennison Corporation Comm ,73.02,77.02,5.19
AAPL,Apple Inc. ,121.35,128.3,5.42
