DNB,Dun & Bradstreet Corporation (T ,122.47,103.71,-18.09
COTY,Coty Inc. ,20.04,18.3699,-9.09
SEE,Sealed Air Corporation Common S ,50.22,47.12,-6.58
MAS,Masco Corporation Common ,33.79,32.015,-5.54
KO,Coca-Cola Company (The) Common  ,42.02,40.75,-3.12
PXD,Pioneer Natural Resources Compa ,181.68,187.41,3.06
K,Kellogg Company Common ,73.49,75.89,3.16
CMI,Cummins Inc. Common ,145.68,150.738,3.36
EFX,Equifax Inc. Common ,121.99,127.73,4.49
VIAB, Viacom Inc. ,42.07,44.25,4.93
TDC,Teradata Corporation Common Sto ,30.17,32.625,7.52
