CTXS,Citrix Systems Inc. ,91.19,70.8,-28.80
PBI,Pitney Bowes Inc. Common ,15.92,12.9032,-23.38
ADP,Automatic Data Processing Inc. ,100.99,94.965,-6.34
D,Dominion Resources Inc. Common ,76.28,72.21,-5.64
AFL,AFLAC Incorporated Common ,69.99,67.3392,-3.94
PVH,PVH Corp. Common ,93.81,90.33,-3.85
UPS,United Parcel Service Inc. Com ,109.13,105.2,-3.74
KORS,Michael Kors Holdings Limited O ,42.81,41.3,-3.66
APA,Apache Corporation Common ,59.82,57.72,-3.64
MAT,Mattel Inc. ,26.21,25.425,-3.09
NVDA,NVIDIA Corporation ,109.18,112.742,3.16
AAPL,Apple Inc. ,121.35,128.489,5.56
AVY,Avery Dennison Corporation Comm ,73.02,77.98,6.36
