FSLR,First Solar Inc. ,36.62,33.81,-8.31
NFX,Newfield Exploration Company Co ,42.49,39.585,-7.34
NEM,Newmont Mining Corporation (Hol ,37.44,35.385,-5.81
CXO,Concho Resources Inc. Common St ,141.35,134.59,-5.02
FCX,Freeport-McMoRan Copper & Gold ,14.13,13.62,-3.74
KR,Kroger Company (The) Common Sto ,34.22,33.11,-3.35
WMB,Williams Companies Inc. (The)  ,28.87,27.965,-3.24
VRSK,Verisk Analytics Inc. ,85.19,82.535,-3.22
DD,E.I. du Pont de Nemours and Com ,77.18,80.36,3.96
DOW,Dow Chemical Company (The) Comm ,61.22,64.0287,4.39
GRMN,Garmin Ltd. ,50.45,53.42,5.56
