CTXS,Citrix Systems Inc. ,91.19,74.01,-23.21
PBI,Pitney Bowes Inc. Common ,15.92,14.4232,-10.38
ADP,Automatic Data Processing Inc. ,100.99,95.9,-5.31
D,Dominion Resources Inc. Common ,76.28,73.34,-4.01
KORS,Michael Kors Holdings Limited O ,42.81,41.42,-3.36
URI,United Rentals Inc. Common Sto ,126.51,130.6,3.13
PCAR,PACCAR Inc. ,67.31,69.78,3.54
LEG,Leggett & Platt Incorporated C ,47.72,49.99,4.54
AAPL,Apple Inc. ,121.35,127.52,4.84
OKE,ONEOK Inc. Common ,55.11,58.595,5.95
AVY,Avery Dennison Corporation Comm ,73.02,80.52,9.31
