DNB,Dun & Bradstreet Corporation (T ,122.47,102.53,-19.45
SEE,Sealed Air Corporation Common S ,50.22,45.609,-10.11
COTY,Coty Inc. ,20.04,18.34,-9.27
KSS,Kohl's Corporation Common ,40.84,42.16,3.13
PRU,Prudential Financial Inc. Comm ,105.22,108.66,3.17
JWN,Nordstrom Inc. Common ,44.53,46.04,3.28
DLTR,Dollar Tree Inc. ,76.66,79.32,3.35
VIAB, Viacom Inc. ,42.07,43.565,3.43
HUM, Humana Inc. Common ,199.64,207.34,3.71
DG,Dollar General Corporation Comm ,75.07,77.98,3.73
GT,Goodyear Tire & Rubber Company  ,32.13,33.385,3.76
CMI,Cummins Inc. Common ,145.68,151.38,3.77
K,Kellogg Company Common ,73.49,76.44,3.86
UA,Under Armour Inc. Class A Comm ,18.3,19.0992,4.18
EFX,Equifax Inc. Common ,121.99,127.64,4.43
ROP,Roper Industries Inc. Common S ,193.01,202.66,4.76
PXD,Pioneer Natural Resources Compa ,181.68,190.85,4.80
ALLE,Allegion plc Ordinary Shares ,67.6,71.39,5.31
TDC,Teradata Corporation Common Sto ,30.17,33.08,8.80
