AKAM,Akamai Technologies Inc. ,71.12,63.6071,-11.81
GILD,Gilead Sciences Inc. ,73.13,65.83,-11.09
AIZ,Assurant Inc. Common ,97,90.21,-7.53
JEC,Jacobs Engineering Group Inc. C ,58.8,56.44,-4.18
ICE, IntercontinentalExchange  Inc.  ,59.93,57.82,-3.65
CFG,Citizens Financial Group Inc.,36.59,35.395,-3.38
SWN,Southwestern Energy Company Com ,9.19,8.89,-3.37
FIS,Fidelity National Information S ,77.3,79.8574,3.20
XRX,Xerox Corporation Common ,7.07,7.345,3.74
ENDP,Endo Health Solutions Inc. ,12.01,12.48,3.77
ORLY,O'Reilly Automotive Inc. ,262.19,272.66,3.84
CTSH,Cognizant Technology Solutions  ,53.79,56.06,4.05
MCHP,Microchip Technology Incorporat ,69.62,74.45,6.49
