AES,The AES Corporation Common Stoc ,11.93,11.28,-5.76
KR,Kroger Company (The) Common Sto ,33.29,32.115,-3.66
MNST, Monster Beverage Corporation ,43.55,42.135,-3.36
MDLZ, Mondelez International  Inc. ,45.38,43.9501,-3.25
HBI, Hanesbrands Inc. Common ,21.38,20.72,-3.19
URI,United Rentals Inc. Common Sto ,124.15,127.99,3.00
NVDA,NVIDIA Corporation ,101.46,104.68,3.08
NUE,Nucor Corporation Common ,60.86,62.87,3.20
SWN,Southwestern Energy Company Com ,7.35,7.6,3.29
NOV,National Oilwell Varco Inc. Co ,39.79,41.19,3.40
ILMN, Illumina  Inc. ,160,166.27,3.77
