RL,Ralph Lauren Corporation Common ,87.37,77.995,-12.02
EW,Edwards Lifesciences Corporatio ,98.02,89.13,-9.97
ETFC,E*TRADE Financial Corporation ,37.58,34.86,-7.80
BIIB,Biogen Idec Inc. ,281.69,261.66,-7.65
SNA,Snap-On Incorporated Common Sto ,180.3,169.415,-6.43
R,Ryder System Inc. Common ,77.84,73.245,-6.27
MET,MetLife Inc. Common ,54.32,51.725,-5.02
IP,International Paper Company Com ,56.5,53.955,-4.72
CVS,CVS Caremark Corporation Common ,77.97,74.93,-4.06
CF,CF Industries Holdings Inc. Co ,36.63,35.5199,-3.13
BLL,Ball Corporation Common ,76.53,74.29,-3.02
AVB,AvalonBay Communities Inc. Com ,169.61,174.94,3.05
MAA,Mid-America Apartment Communiti ,93.78,96.73,3.05
DLPH, Delphi Automotive plc Ordinary  ,71,73.24,3.06
COG,Cabot Oil & Gas Corporation Com ,20.77,21.43,3.08
TSCO,Tractor Supply Company ,72.37,74.85,3.31
COST,Costco Wholesale Corporation ,161.86,167.56,3.40
PH,Parker-Hannifin Corporation Com ,145.45,150.89,3.61
SWN,Southwestern Energy Company Com ,8.88,9.275,4.26
ENDP,Endo Health Solutions Inc. ,12.34,12.92,4.49
CTXS,Citrix Systems Inc. ,71.24,74.77,4.72
EQT,EQT Corporation Common ,60.78,63.96,4.97
BSX,Boston Scientific Corporation C ,23.96,25.22,5.00
M,Macy's Inc Common ,29.21,30.97,5.68
AMP,Ameriprise Financial Inc. Comm ,113.08,120.11,5.85
MJN,Mead Johnson Nutrition Company  ,69.5,84.83,18.07
