AIG,American International Group I ,66.89,60.751,-10.11
CF,CF Industries Holdings Inc. Co ,36.32,34.6,-4.97
DVN,Devon Energy Corporation Common ,45.94,44.325,-3.64
R,Ryder System Inc. Common ,76.6,79,3.04
GILD,Gilead Sciences Inc. ,67.55,69.7856,3.20
PG,Procter & Gamble Company (The)  ,87.86,90.7868,3.22
LUV,Southwest Airlines Company Comm ,55.31,57.33,3.52
ADI,Analog Devices Inc. ,77.84,80.88,3.76
MYL,Mylan Inc. ,40.75,42.375,3.83
WYN,Wyndham Worldwide Corp Common   ,81.8,85.245,4.04
NRG,NRG Energy Inc. Common ,16.79,17.5,4.06
FLIR,FLIR Systems Inc. ,34.15,36.71,6.97
ENDP,Endo Health Solutions Inc. ,12.65,13.64,7.26
MS,Morgan Stanley Common ,25.59,46.51,44.98
