KORS,Michael Kors Holdings Limited O ,41.28,36.57,-12.88
FMC,FMC Corporation Common ,60.67,57.195,-6.08
MSI, Motorola Solutions  Inc. Common ,81.73,77.37,-5.64
VMC,Vulcan Materials Company (Holdi ,128.08,122.18,-4.83
GM,General Motors Company Common S ,36.83,35.15,-4.78
LUK,Leucadia National Corporation C ,24.41,23.5,-3.87
NFX,Newfield Exploration Company Co ,40.71,39.2,-3.85
MUR,Murphy Oil Corporation Common S ,29.09,28.035,-3.76
CXO,Concho Resources Inc. Common St ,141.58,136.685,-3.58
ENDP,Endo Health Solutions Inc. ,12.53,12.101,-3.55
OMC,Omnicom Group Inc. Common ,87.39,84.45,-3.48
PVH,PVH Corp. Common ,88.43,85.57,-3.34
FCX,Freeport-McMoRan Copper & Gold ,16,15.5,-3.23
HES, Hess Corporation Common ,53.16,51.54,-3.14
PXD,Pioneer Natural Resources Compa ,181.08,175.79,-3.01
NWL,Newell Rubbermaid Inc. Common S ,44.23,45.605,3.02
CHD,Church & Dwight Company Inc. C ,45.45,47.465,4.25
EMR,Emerson Electric Company Common ,59.86,62.58,4.35
NOV,National Oilwell Varco Inc. Co ,37.46,39.48,5.12
CNC,Centene Corporation Common Stoc ,63.63,67.19,5.30
TDG,Transdigm Group Incorporated Tr ,230.94,245.24,5.83
