SPLS,Staples Inc. ,8.96,8.54,-4.92
RIG,Transocean Ltd (Switzerland) Co ,12.4,11.885,-4.33
PPG,PPG Industries Inc. Common Sto ,106.83,103.14,-3.58
AAL,American Airlines Group Inc. ,44.89,43.36,-3.53
TSO,Tesoro Corporation Common ,83.76,80.91,-3.52
STX,Seagate Technology. ,48.11,46.54,-3.37
NRG,NRG Energy Inc. Common ,17.17,17.715,3.08
EQIX,Equinix Inc. ,363.43,375.14,3.12
EW,Edwards Lifesciences Corporatio ,89.53,93.02,3.75
FTR,Frontier Communications Corpora ,2.49,2.62,4.96
MRO,Marathon Oil Corporation Common ,14.87,15.765,5.68
SIG,Signet Jewelers Limited Common  ,64.4,70.13,8.17
