AKAM,Akamai Technologies Inc. ,71.12,63.5896,-11.84
GILD,Gilead Sciences Inc. ,73.13,66.285,-10.33
AIZ,Assurant Inc. Common ,97,90.635,-7.02
ICE, IntercontinentalExchange  Inc.  ,59.93,57.22,-4.74
JEC,Jacobs Engineering Group Inc. C ,58.8,56.59,-3.91
CFG,Citizens Financial Group Inc.,36.59,35.49,-3.10
FIS,Fidelity National Information S ,77.3,79.71,3.02
JWN,Nordstrom Inc. Common ,42.78,44.31,3.45
PXD,Pioneer Natural Resources Compa ,174.95,181.34,3.52
AGN,Allergan Inc. Common ,232.61,241.49,3.68
XRX,Xerox Corporation Common ,7.07,7.355,3.87
ORLY,O'Reilly Automotive Inc. ,262.19,273.045,3.98
CTSH,Cognizant Technology Solutions  ,53.79,56.35,4.54
KSS,Kohl's Corporation Common ,39.15,41.1,4.74
MCHP,Microchip Technology Incorporat ,69.62,73.68,5.51
