LH,Laboratory Corporation of Ameri ,137.69,130.26,-5.70
NWL,Newell Rubbermaid Inc. Common S ,46.89,44.5899,-5.16
SYY,Sysco Corporation Common ,52.54,50.39,-4.27
IP,International Paper Company Com ,53.01,51.21,-3.51
XYL, Xylem Inc. Common ,49.25,47.67,-3.31
WY,Weyerhaeuser Company Common Sto ,32.11,31.11,-3.21
NRG,NRG Energy Inc. Common ,17.08,16.555,-3.17
AN,AutoNation Inc. Common ,49.77,48.28,-3.09
TIF,Tiffany & Co. Common ,80.47,78.08,-3.06
FAST,Fastenal Company ,49.04,50.815,3.49
HBI, Hanesbrands Inc. Common ,18.98,19.67,3.51
COG,Cabot Oil & Gas Corporation Com ,21.43,23.9411,10.49
HAS, Hasbro  Inc. ,82.63,94.69,12.74
