AIG,American International Group I ,66.89,60.733,-10.14
CF,CF Industries Holdings Inc. Co ,36.32,34.73,-4.58
DVN,Devon Energy Corporation Common ,45.94,44.4399,-3.38
LUV,Southwest Airlines Company Comm ,55.31,57.205,3.31
MYL,Mylan Inc. ,40.75,42.255,3.56
ADI,Analog Devices Inc. ,77.84,80.765,3.62
NRG,NRG Energy Inc. Common ,16.79,17.605,4.63
WYN,Wyndham Worldwide Corp Common   ,81.8,85.79,4.65
FLIR,FLIR Systems Inc. ,34.15,36.45,6.31
ENDP,Endo Health Solutions Inc. ,12.65,13.57,6.78
MS,Morgan Stanley Common ,25.59,46.62,45.11
