BAC,Bank of America Corporation Com ,24.44,23.17,-5.48
CMA,Comerica Incorporated Common St ,70.65,67.17,-5.18
KEY,KeyCorp Common ,18.08,17.19,-5.18
ENDP,Endo Health Solutions Inc. ,10.31,9.84,-4.78
ZION,Zions Bancorporation ,43.19,41.24,-4.73
HBAN, Huntington Bancshares Incorpora ,13.52,12.92,-4.64
UA,Under Armour Inc. Class A Comm ,18.26,17.455,-4.61
CFG,Citizens Financial Group Inc.,36.23,34.71,-4.38
RF,Regions Financial Corporation C ,14.88,14.27,-4.27
MNK,Mallinckrodt plc ,46.44,44.57,-4.20
STI,SunTrust Banks Inc. Common Sto ,57.27,55.0079,-4.11
LNC,Lincoln National Corporation Co ,67.04,64.54,-3.87
FITB, Fifth Third Bancorp ,26.19,25.215,-3.87
M,Macy's Inc Common ,29.37,28.29,-3.82
PBCT,People's United Financial Inc. ,18.64,17.97,-3.73
MS,Morgan Stanley Common ,44.59,43.02,-3.65
FSLR,First Solar Inc. ,30.34,29.3,-3.55
NUE,Nucor Corporation Common ,64.67,62.487,-3.49
GPS,Gap Inc. (The) Common ,23.46,22.675,-3.46
URI,United Rentals Inc. Common Sto ,124.99,120.96,-3.33
WDC,Western Digital Corporation ,76.42,73.9599,-3.33
CPB,Campbell Soup Company Common St ,59,57.16,-3.22
SCHW,Charles Schwab Corporation (The ,42.25,40.935,-3.21
MTB,M&T Bank Corporation Common Sto ,160.94,155.94,-3.21
BBT,BB&T Corporation Common ,46.23,44.805,-3.18
PNC,PNC Financial Services Group I ,123.79,119.975,-3.18
PWR,Quanta Services Inc. Common St ,37.1,35.98,-3.11
XRX,Xerox Corporation Common ,7.43,7.21,-3.05
AN,AutoNation Inc. Common ,43.92,42.623,-3.04
