VAR,Varian Medical Systems Inc. Co ,88.8,77.485,-14.60
RIG,Transocean Ltd (Switzerland) Co ,14.9,13.825,-7.78
CHK,Chesapeake Energy Corporation C ,6.92,6.45,-7.29
RRC,Range Resources Corporation Com ,35.71,33.415,-6.87
COG,Cabot Oil & Gas Corporation Com ,22.55,21.3,-5.87
FTI,FMC Technologies Inc. Common S ,35.3,33.355,-5.83
MRO,Marathon Oil Corporation Common ,17.41,16.47,-5.71
MUR,Murphy Oil Corporation Common S ,29.98,28.4,-5.56
AAL,American Airlines Group Inc. ,46.95,44.755,-4.90
CTSH,Cognizant Technology Solutions  ,56.13,53.5445,-4.83
DAL,Delta Air Lines Inc. (New) Comm ,49.7,47.565,-4.49
CXO,Concho Resources Inc. Common St ,144.04,138.065,-4.33
NFX,Newfield Exploration Company Co ,41.78,40.055,-4.31
UAL,United Continental Holdings ,74.42,71.58,-3.97
VRTX,Vertex Pharmaceuticals Incorpor ,87.37,84.0503,-3.95
COP,ConocoPhillips Common ,49.43,47.566,-3.92
HST, Host Hotels & Resorts  Inc. Com ,18.59,17.905,-3.83
APA,Apache Corporation Common ,62.08,59.82,-3.78
NOV,National Oilwell Varco Inc. Co ,38.87,37.455,-3.78
GRMN,Garmin Ltd. ,49,47.24,-3.73
EQT,EQT Corporation Common ,64.17,61.92,-3.63
DVN,Devon Energy Corporation Common ,46.64,45.025,-3.59
SWN,Southwestern Energy Company Com ,9.42,9.1,-3.52
GGP,General Growth Properties Inc. ,24.68,23.845,-3.50
HAL, Halliburton Company Common Stoc ,58.21,56.245,-3.49
XEC,Cimarex Energy Co Common ,139.45,134.745,-3.49
HP, Helmerich & Payne  Inc. Common  ,72.68,70.295,-3.39
COTY,Coty Inc. ,19.5,18.8901,-3.23
CF,CF Industries Holdings Inc. Co ,36.51,35.386,-3.18
VMC,Vulcan Materials Company (Holdi ,134.36,130.41,-3.03
AMG,Affiliated Managers Group Inc. ,144.45,150.765,4.19
NEE,NextEra Energy Inc. Common Sto ,22.93,122.28,81.25
