LH,Laboratory Corporation of Ameri ,137.69,128.6,-7.07
XYL, Xylem Inc. Common ,49.25,46.76,-5.33
NWL,Newell Rubbermaid Inc. Common S ,46.89,44.76,-4.76
IP,International Paper Company Com ,53.01,50.77,-4.41
TSN,Tyson Foods Inc. Common ,65.39,62.925,-3.92
SYY,Sysco Corporation Common ,52.54,50.6472,-3.74
SIG,Signet Jewelers Limited Common  ,76.3,73.7,-3.53
AN,AutoNation Inc. Common ,49.77,48.08,-3.51
FTI,FMC Technologies Inc. Common S ,33.41,32.29,-3.47
MRO,Marathon Oil Corporation Common ,17.23,16.69,-3.24
NRG,NRG Energy Inc. Common ,17.08,16.545,-3.23
RIG,Transocean Ltd (Switzerland) Co ,13.97,13.55,-3.10
DVN,Devon Energy Corporation Common ,46.79,45.385,-3.10
TIF,Tiffany & Co. Common ,80.47,78.1,-3.03
FAST,Fastenal Company ,49.04,50.575,3.04
COG,Cabot Oil & Gas Corporation Com ,21.43,23.73,9.69
HAS, Hasbro  Inc. ,82.63,94.53,12.59
