PRGO,Perrigo Company ,17.3078
ESRX,Express Scripts Holding Company ,18.6954
AGN,Allergan Inc. Common ,19.147
REGN,Regeneron Pharmaceuticals Inc. ,19.8371
TXT,Textron Inc. Common ,20.0682
NKE,Nike Inc. Common ,20.3787
AAL,American Airlines Group Inc. ,20.503
CELG,Celgene Corporation ,20.7208
PDCO,Patterson Companies Inc. ,21.4858
JNJ,Johnson & Johnson Common ,21.563
FDO,Family Dollar Stores Inc. Comm ,22.3021
WBA,Walgreens Boots Alliance Inc.,22.617
ABBV,AbbVie Inc. ,22.6375
BMY,Bristol-Myers Squibb Company Co ,22.6941
KLAC,KLA-Tencor Corporation ,22.85
UNH,UnitedHealth Group Incorporated ,23.417
NRG,NRG Energy Inc. Common ,23.4718
PFE,Pfizer Inc. Common ,23.9114
CAH,Cardinal Health Inc. Common St ,23.9416
WAT,Waters Corporation Common ,24.2079
AMAT,Applied Materials Inc. ,24.2852
ZTS,Zoetis Inc. ,24.4217
ADS,Alliance Data Systems Corporati ,24.6093
MYL,Mylan Inc. ,24.6195
NTAP,NetApp Inc. ,25.3227
LH,Laboratory Corporation of Ameri ,25.3273
PPG,PPG Industries Inc. Common Sto ,25.3291
YHOO,Yahoo! Inc. ,25.565
LLTC,Linear Technology Corporation ,25.5657
SWKS,Skyworks Solutions Inc. ,25.7662
LMT,Lockheed Martin Corporation Com ,25.7687
ENDP,Endo Health Solutions Inc. ,26.1644
VRTX,Vertex Pharmaceuticals Incorpor ,26.3394
FDX,FedEx Corporation Common ,26.4627
AES,The AES Corporation Common Stoc ,26.4759
QCOM,QUALCOMM Incorporated ,26.7338
GILD,Gilead Sciences Inc. ,26.8269
CCE,Coca-Cola Enterprises Inc. Com ,27.0951
NOC,Northrop Grumman Corporation Co ,27.1749
VLO,Valero Energy Corporation Commo ,27.5253
FCX,Freeport-McMoRan Copper & Gold ,27.6049
EMC,EMC Corporation Common ,27.7105
ALXN,Alexion Pharmaceuticals Inc. ,28.0112
LEG,Leggett & Platt Incorporated C ,28.0846
BAX,Baxter International Inc. Commo ,28.3457
SHW,Sherwin-Williams Company (The)  ,28.3634
UA,Under Armour Inc. Class A Comm ,28.4465
PAYX,Paychex Inc. ,28.6523
APH,Amphenol Corporation Common Sto ,28.8135
ISRG,Intuitive Surgical Inc. ,28.8211
DAL,Delta Air Lines Inc. (New) Comm ,28.8213
CI,Cigna Corporation Common ,28.8534
AMGN,Amgen Inc. ,28.8931
KSS,Kohl's Corporation Common ,28.9241
ABT,Abbott Laboratories Common Stoc ,29.0816
RTN,Raytheon Company Common ,29.187
CCI,Crown Castle International Corp ,29.2047
SYK,Stryker Corporation Common Stoc ,29.428
STJ,St. Jude Medical Inc. Common S ,29.4654
TRIP, TripAdvisor  Inc. ,29.4956
GLW,Corning Incorporated Common Sto ,29.7308
NFLX,Netflix Inc. ,29.7581
EW,Edwards Lifesciences Corporatio ,29.9088
BCR,C.R. Bard Inc. Common ,29.9173
