Buy,ECL,Ecolab Inc. Common ,10.0199
Buy,FCX,Freeport-McMoRan Copper & Gold ,26.1508
Sell,KLAC,KLA-Tencor Corporation ,70.4954
Sell,CBG,CBRE Group Inc Common ,70.8884
Sell,LOW,Lowe's Companies Inc. Common S ,70.9181
Sell,HRS, Harris Corporation Common ,71.1739
Sell,KSU,Kansas City Southern Common Sto ,72.0464
Sell,NAVI,Navient Corporation ,72.2011
Sell,FLIR,FLIR Systems Inc. ,72.2651
Sell,MYL,Mylan Inc. ,72.3292
Sell,CSCO,Cisco Systems Inc. ,72.5741
Sell,IVZ,Invesco Plc New Common ,74.0573
Sell,BLK,BlackRock Inc,75.7267
Sell,PG,Procter & Gamble Company (The)  ,76.4128
Sell,ADM,Archer-Daniels-Midland Company  ,77.1631
Sell,AMGN,Amgen Inc. ,78.9231
Sell,ROP,Roper Industries Inc. Common S ,80.1571
Sell,CHRW,C.H. Robinson Worldwide Inc. ,80.2612
Sell,CELG,Celgene Corporation ,80.9105
