Sell,CI,Cigna Corporation Common ,70.0639
Sell,GILD,Gilead Sciences Inc. ,70.1007
Sell,FDX,FedEx Corporation Common ,71.1135
Sell,MDLZ, Mondelez International  Inc. ,71.3273
Sell,SO,Southern Company (The) Common S ,71.3358
Sell,VZ,Verizon Communications Inc. Com ,71.7661
Sell,AGN,Allergan Inc. Common ,71.7773
Sell,ALXN,Alexion Pharmaceuticals Inc. ,71.8881
Sell,CVS,CVS Caremark Corporation Common ,72.2477
Sell,MCK,McKesson Corporation Common Sto ,73.2518
Sell,EXC,Exelon Corporation Common ,74.479
Sell,CCI,Crown Castle International Corp ,74.6268
Sell,NOC,Northrop Grumman Corporation Co ,75.2545
Sell,AEP,American Electric Power Company ,75.6137
Sell,T,AT&T Inc. ,75.909
Sell,PPL,PP&L Corporation Common ,75.9426
Sell,ANTM,Anthem Inc. Common,76.8502
Sell,DUK,Duke Energy Corporation (Holdin ,77.9372
Sell,EEM,iShares MSCI Emerging Index Fund ETF,78.857
Sell,ABBV,AbbVie Inc. ,78.896
Sell,HON, Honeywell International Inc. Co ,79.3771
Sell,NEE,NextEra Energy Inc. Common Sto ,80.0225
Sell,WMT,Wal-Mart Stores Inc. Common St ,80.0521
Sell,AET,Aetna Inc. Common ,80.5939
Sell,ADM,Archer-Daniels-Midland Company  ,80.6995
Sell,KMB,Kimberly-Clark Corporation Comm ,80.9326
Sell,D,Dominion Resources Inc. Common ,80.9569
Sell,HCN, Health Care REIT  Inc. Common S ,81.2695
Sell,JNJ,Johnson & Johnson Common ,81.8986
Sell,MCD,McDonald's Corporation Common S ,81.9995
Sell,KMI, Kinder Morgan  Inc. Common Stoc ,82.126
Sell,CCL,Carnival Corporation Common Sto ,83.6567
Sell,COST,Costco Wholesale Corporation ,84.3143
Sell,BIIB,Biogen Idec Inc. ,85.8547
Sell,EOG,EOG Resources Inc. Common Stoc ,85.9455
Sell,EQR,Equity Residential Common Share ,86.1284
Sell,STZ,Constellation Brands Inc. Comm ,87.2668
Sell,WBA,Walgreens Boots Alliance Inc.,87.5061
Sell,UTX,United Technologies Corporation ,88.3919
Sell,SPG,Simon Property Group Inc. Comm ,88.9185
Sell,SPY,SPDR S&P 500 ETF,92.1413
