Sell,JPM,JP Morgan Chase & Co. Common St ,70.8221
Sell,UAL,United Continental Holdings ,71.1559
Sell,CL,Colgate-Palmolive Company Commo ,71.7492
Sell,CCL,Carnival Corporation Common Sto ,71.8894
Sell,BK,Bank of New York Mellon Corpora ,73.4745
Sell,BIIB,Biogen Idec Inc. ,73.6946
Sell,DIA,SPDR Dow Jones Industrial Average ETF,74.6933
Sell,GOOGL,Alphabet Inc.,74.9769
Sell,USB,U.S. Bancorp Common ,75.8667
Sell,AGN,Allergan Inc. Common ,75.9207
Sell,EMR,Emerson Electric Company Common ,76.797
Sell,ORCL,Oracle Corporation ,77.0809
Sell,MMM,3M Company Common ,78.6854
Sell,SPY,SPDR S&P 500 ETF,79.7755
Sell,COF,Capital One Financial Corporati ,80.8555
Sell,LOW,Lowe's Companies Inc. Common S ,83.5995
Sell,SCHW,Charles Schwab Corporation (The ,84.3573
