Buy,V,Visa Inc. ,22.3293
Buy,COP,ConocoPhillips Common ,28.8824
Sell,CMCSA,Comcast Corporation ,70.3606
Sell,NUE,Nucor Corporation Common ,70.4676
Sell,SYY,Sysco Corporation Common ,70.5252
Sell,RL,Ralph Lauren Corporation Common ,73.2328
Sell,WYN,Wyndham Worldwide Corp Common   ,73.6733
Sell,UNH,UnitedHealth Group Incorporated ,74.3277
Sell,TJX,TJX Companies Inc. (The) Commo ,75.6039
Sell,KSS,Kohl's Corporation Common ,75.876
Sell,M,Macy's Inc Common ,76.2465
Sell,CCL,Carnival Corporation Common Sto ,77.5781
Sell,AVY,Avery Dennison Corporation Comm ,81.0486
Sell,BBY,Best Buy Co. Inc. Common ,81.1245
Sell,CBS,CBS Corporation Class B Common  ,83.7772
Sell,SBUX,Starbucks Corporation ,84.1356
