Buy,VRSN,VeriSign Inc. ,25.334
Sell,MA,Mastercard Incorporated Common  ,70.1351
Sell,UAL,United Continental Holdings ,70.1692
Sell,OMC,Omnicom Group Inc. Common ,70.4277
Sell,HON, Honeywell International Inc. Co ,70.5012
Sell,ECL,Ecolab Inc. Common ,71.1247
Sell,ADBE,Adobe Systems Incorporated ,71.81
Sell,URBN,Urban Outfitters Inc. ,73.3911
Sell,C,Citigroup Inc. Common ,74.192
Sell,CINF,Cincinnati Financial Corporatio ,74.8934
Sell,VAR,Varian Medical Systems Inc. Co ,75.359
Sell,LKQ, LKQ Corporation ,80.7259
