HCA, HCA Holdings  Inc. Common ,11.1271
UNH,UnitedHealth Group Incorporated ,13.2451
LH,Laboratory Corporation of Ameri ,13.6802
ESRX,Express Scripts Holding Company ,13.7342
CELG,Celgene Corporation ,16.5126
LLTC,Linear Technology Corporation ,17.0465
ABBV,AbbVie Inc. ,17.3645
XLNX,Xilinx Inc. ,17.6688
TXT,Textron Inc. Common ,17.8317
DLPH, Delphi Automotive plc Ordinary  ,18.2765
ECL,Ecolab Inc. Common ,18.4667
CAH,Cardinal Health Inc. Common St ,18.8198
BLL,Ball Corporation Common ,18.9076
BMY,Bristol-Myers Squibb Company Co ,18.9224
MHK,Mohawk Industries Inc. Common  ,19.0248
AGN,Allergan Inc. Common ,19.0346
PFE,Pfizer Inc. Common ,19.2745
PRGO,Perrigo Company ,19.5148
VLO,Valero Energy Corporation Commo ,19.5404
FDX,FedEx Corporation Common ,19.5871
CI,Cigna Corporation Common ,19.7063
UTX,United Technologies Corporation ,19.7353
EW,Edwards Lifesciences Corporatio ,19.7568
BAX,Baxter International Inc. Commo ,19.817
CCI,Crown Castle International Corp ,19.8269
PPG,PPG Industries Inc. Common Sto ,19.9316
JNJ,Johnson & Johnson Common ,19.9927
PDCO,Patterson Companies Inc. ,20.1343
AVY,Avery Dennison Corporation Comm ,20.3138
NKE,Nike Inc. Common ,20.5441
FCX,Freeport-McMoRan Copper & Gold ,20.5744
LLY, Eli Lilly and Company Common St ,20.6036
HBI, Hanesbrands Inc. Common ,20.6074
HSIC, Henry Schein  Inc. ,20.7128
LUV,Southwest Airlines Company Comm ,20.7404
VIAB, Viacom Inc. ,20.856
HUM, Humana Inc. Common ,20.8592
COH,Coach Inc. Common ,20.9369
YHOO,Yahoo! Inc. ,21.0645
TSCO,Tractor Supply Company ,21.1364
LMT,Lockheed Martin Corporation Com ,21.1991
IPG,Interpublic Group of Companies ,21.2124
BA,Boeing Company (The) Common Sto ,21.2303
LLL,L-3 Communications Holdings In ,21.2496
JOY, Joy Global Inc. Common ,21.2504
KLAC,KLA-Tencor Corporation ,21.2579
REGN,Regeneron Pharmaceuticals Inc. ,21.2692
FFIV,F5 Networks Inc. ,21.341
CSCO,Cisco Systems Inc. ,21.3734
HON, Honeywell International Inc. Co ,21.4703
SWKS,Skyworks Solutions Inc. ,21.5842
GOOG,Google Inc. ,21.5961
NFLX,Netflix Inc. ,21.6036
SYK,Stryker Corporation Common Stoc ,21.6845
EFX,Equifax Inc. Common ,21.7176
PKI,PerkinElmer Inc. Common ,21.7518
WAT,Waters Corporation Common ,21.8065
EBAY,eBay Inc. ,21.8484
AAL,American Airlines Group Inc. ,21.8644
SWK,Stanley Black & Decker Inc. Co ,22.1761
FDO,Family Dollar Stores Inc. Comm ,22.3021
DISCK,Discovery Communications Inc ,22.3716
JNPR,Juniper Networks Inc. Common S ,22.4126
QCOM,QUALCOMM Incorporated ,22.5519
LVLT,Level 3 Communications Inc. Co ,22.6119
STJ,St. Jude Medical Inc. Common S ,22.6305
MCD,McDonald's Corporation Common S ,22.6352
MA,Mastercard Incorporated Common  ,22.7677
SHW,Sherwin-Williams Company (The)  ,22.808
WDC,Western Digital Corporation ,22.8138
LEG,Leggett & Platt Incorporated C ,22.9606
VFC,V.F. Corporation Common ,22.9642
KR,Kroger Company (The) Common Sto ,23.0582
HIG, Hartford Financial Services Gro ,23.0848
WBA,Walgreens Boots Alliance Inc.,23.1389
CRM,Salesforce.com Inc Common ,23.2236
EXPD,Expeditors International of Was ,23.2373
PCAR,PACCAR Inc. ,23.2385
CCE,Coca-Cola Enterprises Inc. Com ,23.2486
MCK,McKesson Corporation Common Sto ,23.2588
UHS,Universal Health Services Inc. ,23.3124
GRMN,Garmin Ltd. ,23.3597
ADS,Alliance Data Systems Corporati ,23.3646
FISV,Fiserv Inc. ,23.3717
A,Agilent Technologies Inc. Comm ,23.5844
VRTX,Vertex Pharmaceuticals Incorpor ,23.6396
MDT,Medtronic Inc. Common ,23.6398
SNI,Scripps Networks Interactive I ,23.6717
MCO,Moody's Corporation Common Stoc ,23.6897
MAS,Masco Corporation Common ,23.7581
ACN,Accenture plc. Class A Ordinary ,23.7929
DHR,Danaher Corporation Common Stoc ,23.8256
AMGN,Amgen Inc. ,23.8469
APD,Air Products and Chemicals Inc ,23.8568
CCL,Carnival Corporation Common Sto ,23.8999
BCR,C.R. Bard Inc. Common ,24.0237
AMAT,Applied Materials Inc. ,24.0394
UA,Under Armour Inc. Class A Comm ,24.0731
LUK,Leucadia National Corporation C ,24.1261
ADT, ADT Corporation Common ,24.171
KSU,Kansas City Southern Common Sto ,24.3153
MPC, Marathon Petroleum Corporation  ,24.3541
ALXN,Alexion Pharmaceuticals Inc. ,24.3796
MMM,3M Company Common ,24.4969
RCL,Royal Caribbean Cruises Ltd. Co ,24.5086
AET,Aetna Inc. Common ,24.5578
TRIP, TripAdvisor  Inc. ,24.6043
GOOGL,Google Inc. ,24.6172
THC,Tenet Healthcare Corporation Co ,24.6687
MCHP,Microchip Technology Incorporat ,24.672
MSI, Motorola Solutions  Inc. Common ,24.6732
APH,Amphenol Corporation Common Sto ,24.7066
LM,Legg Mason Inc. Common ,24.7211
PX,Praxair Inc. Common ,24.7626
LNC,Lincoln National Corporation Co ,24.7709
MHFI,McGraw Hill Financial Inc. ,24.7869
EA, Electronic Arts Inc. ,24.8181
NOC,Northrop Grumman Corporation Co ,24.8184
HAS, Hasbro  Inc. ,24.9942
GILD,Gilead Sciences Inc. ,25.0265
KSS,Kohl's Corporation Common ,25.0437
TROW,T. Rowe Price Group Inc. ,25.0606
ARG,Airgas Inc. Common ,25.1774
PHM,PulteGroup Inc. Common ,25.2687
ZTS,Zoetis Inc. ,25.2746
AES,The AES Corporation Common Stoc ,25.2841
XRX,Xerox Corporation Common ,25.4428
CF,CF Industries Holdings Inc. Co ,25.4467
TSS,Total System Services Inc. Com ,25.4502
ITW,Illinois Tool Works Inc. Common ,25.5255
CTXS,Citrix Systems Inc. ,25.5499
FB, Facebook  Inc. ,25.5961
LRCX,Lam Research Corporation ,25.6585
KORS,Michael Kors Holdings Limited O ,25.6752
XRAY,DENTSPLY International Inc. ,25.7673
TXN,Texas Instruments Incorporated ,25.7901
GD,General Dynamics Corporation Co ,25.8211
CMI,Cummins Inc. Common ,25.9362
ATI,Allegheny Technologies Incorpor ,25.9409
AIZ,Assurant Inc. Common ,25.9814
HP, Helmerich & Payne  Inc. Common  ,26.0219
FOSL,Fossil Inc. ,26.0308
ABC,AmerisourceBergen Corporation ( ,26.0462
ORLY,O'Reilly Automotive Inc. ,26.0911
MNK,Mallinckrodt plc ,26.2178
WYN,Wyndham Worldwide Corp Common   ,26.2982
PH,Parker-Hannifin Corporation Com ,26.315
HOT, Starwood Hotels & Resorts World ,26.4055
URI,United Rentals Inc. Common Sto ,26.5001
BBY,Best Buy Co. Inc. Common ,26.5054
DOW,Dow Chemical Company (The) Comm ,26.5503
DAL,Delta Air Lines Inc. (New) Comm ,26.6131
WHR,Whirlpool Corporation Common St ,26.7528
ENDP,Endo Health Solutions Inc. ,26.8461
M,Macy's Inc Common ,26.896
YUM,Yum! Brands Inc. ,26.9556
ADBE,Adobe Systems Incorporated ,26.9572
AKAM,Akamai Technologies Inc. ,27.0152
TSO,Tesoro Corporation Common ,27.085
AVGO,Avago Technologies Limited ,27.1031
DGX,Quest Diagnostics Incorporated  ,27.1799
EMC,EMC Corporation Common ,27.192
CSC,Computer Sciences Corporation C ,27.2087
V,Visa Inc. ,27.2103
ANTM,Anthem Inc. Common,27.2204
NTAP,NetApp Inc. ,27.2544
IR,Ingersoll-Rand plc (Ireland) ,27.2815
STX,Seagate Technology. ,27.3084
CMG,Chipotle Mexican Grill Inc. Co ,27.3145
FMC,FMC Corporation Common ,27.3541
MYL,Mylan Inc. ,27.4054
GT,Goodyear Tire & Rubber Company  ,27.4775
EEM,iShares MSCI Emerging Index Fund ETF,27.4889
MSFT,Microsoft Corporation ,27.4984
ADP,Automatic Data Processing Inc. ,27.5004
IP,International Paper Company Com ,27.541
LB,L.B. Foster Company ,27.6042
CTL,CenturyLink Inc. Common ,27.6368
ADSK,Autodesk Inc. ,27.7008
NRG,NRG Energy Inc. Common ,27.7243
GLW,Corning Incorporated Common Sto ,27.772
MRK,Merck & Company Inc. Common St ,27.7747
DPS,Dr Pepper Snapple Group Inc Dr ,27.7962
PVH,PVH Corp. Common ,27.8287
AMZN,Amazon.com Inc. ,27.8718
CERN,Cerner Corporation ,28.057
MS,Morgan Stanley Common ,28.0867
NWSA,News Corporation ,28.1217
JWN,Nordstrom Inc. Common ,28.1342
MAT,Mattel Inc. ,28.1459
FIS,Fidelity National Information S ,28.1561
POM,PEPCO Holdings Inc Common ,28.1704
COL,Rockwell Collins Inc. Common S ,28.2463
PBI,Pitney Bowes Inc. Common ,28.2542
MAR,Marriot International Common St ,28.269
SPY,SPDR S&P 500 ETF,28.2937
ROST,Ross Stores Inc. ,28.3221
SCHW,Charles Schwab Corporation (The ,28.3677
RTN,Raytheon Company Common ,28.3861
GM,General Motors Company Common S ,28.4633
BRCM,Broadcom Corporation ,28.4677
DD,E.I. du Pont de Nemours and Com ,28.5113
BIIB,Biogen Idec Inc. ,28.5633
ADI,Analog Devices Inc. ,28.5678
HRB, H&R Block  Inc. Common ,28.6332
ALLE,Allegion plc Ordinary Shares ,28.646
URBN,Urban Outfitters Inc. ,28.6704
WYNN,Wynn Resorts Limited ,28.7224
TRV,The Travelers Companies Inc. C ,28.7688
MET,MetLife Inc. Common ,28.7828
CTSH,Cognizant Technology Solutions  ,28.7862
CA,CA Inc. ,28.9601
SBUX,Starbucks Corporation ,29.0304
LEN,Lennar Corporation Class A Comm ,29.0872
CPB,Campbell Soup Company Common St ,29.1176
TDC,Teradata Corporation Common Sto ,29.1245
AXP,American Express Company Common ,29.1314
TYC,Tyco International Ltd. (Switz ,29.1351
CVX,Chevron Corporation Common Stoc ,29.1578
FE,FirstEnergy Corporation Common  ,29.219
RHI,Robert Half International Inc.  ,29.2608
FLS,Flowserve Corporation Common St ,29.329
FAST,Fastenal Company ,29.3509
SEE,Sealed Air Corporation Common S ,29.4368
JCI,Johnson Controls Inc. Common S ,29.4584
CVS,CVS Caremark Corporation Common ,29.4821
MJN,Mead Johnson Nutrition Company  ,29.4941
BEN,Franklin Resources Inc. Common ,29.5129
VZ,Verizon Communications Inc. Com ,29.5549
XL,XL Group plc ,29.6216
GPC,Genuine Parts Company Common St ,29.6343
BDX,Becton Dickinson and Company C ,29.6743
IVZ,Invesco Plc New Common ,29.694
PAYX,Paychex Inc. ,29.7408
EXC,Exelon Corporation Common ,29.7431
AFL,AFLAC Incorporated Common ,29.878
LYB,LyondellBasell Industries NV Or ,29.8921
WU,Western Union Company (The) Com ,29.9715
