Buy,ABT,Abbott Laboratories Common Stoc ,6.94376
Buy,MDT,Medtronic Inc. Common ,13.2374
Buy,EMR,Emerson Electric Company Common ,14.2346
Buy,COF,Capital One Financial Corporati ,14.849
Buy,BMY,Bristol-Myers Squibb Company Co ,17.6984
Buy,IBM, International Business Machines ,19.8167
Buy,MET,MetLife Inc. Common ,20.2942
Buy,JPM,JP Morgan Chase & Co. Common St ,22.6177
Buy,AMGN,Amgen Inc. ,22.6835
Buy,CSCO,Cisco Systems Inc. ,22.7472
Buy,BIIB,Biogen Idec Inc. ,23.0881
Buy,CVS,CVS Caremark Corporation Common ,23.2678
Sell,MDLZ, Mondelez International  Inc. ,78.7973
Sell,DOW,Dow Chemical Company (The) Comm ,100
