BIIB,Biogen Idec Inc. ,11.4502
WAT,Waters Corporation Common ,14.0639
ZTS,Zoetis Inc. ,15.7771
PFE,Pfizer Inc. Common ,16.5856
HSIC, Henry Schein  Inc. ,16.7255
CELG,Celgene Corporation ,16.8532
AMGN,Amgen Inc. ,16.9119
APH,Amphenol Corporation Common Sto ,16.9581
ENDP,Endo Health Solutions Inc. ,17.226
MYL,Mylan Inc. ,17.3016
XRAY,DENTSPLY International Inc. ,17.3535
MDT,Medtronic Inc. Common ,17.3775
JNJ,Johnson & Johnson Common ,17.5429
VRTX,Vertex Pharmaceuticals Incorpor ,17.6625
ALXN,Alexion Pharmaceuticals Inc. ,18.281
BMY,Bristol-Myers Squibb Company Co ,18.3171
MHFI,McGraw Hill Financial Inc. ,18.7182
ABT,Abbott Laboratories Common Stoc ,18.8158
ABC,AmerisourceBergen Corporation ( ,19.6851
ITW,Illinois Tool Works Inc. Common ,19.7494
SWKS,Skyworks Solutions Inc. ,19.7731
TEL,TE Connectivity Ltd. New Switze ,20.1502
EA, Electronic Arts Inc. ,20.3753
AGN,Allergan Inc. Common ,20.4556
MON,Monsanto Company Common ,20.4767
STJ,St. Jude Medical Inc. Common S ,20.5097
KR,Kroger Company (The) Common Sto ,20.7335
CRM,Salesforce.com Inc Common ,20.7714
WFM, Whole Foods Market  Inc. ,20.852
CAH,Cardinal Health Inc. Common St ,21.2332
ABBV,AbbVie Inc. ,21.3488
MHK,Mohawk Industries Inc. Common  ,21.4066
A,Agilent Technologies Inc. Comm ,21.4399
ADI,Analog Devices Inc. ,21.6079
REGN,Regeneron Pharmaceuticals Inc. ,21.7811
HCA, HCA Holdings  Inc. Common ,21.9291
FDO,Family Dollar Stores Inc. Comm ,22.3021
PHM,PulteGroup Inc. Common ,22.6451
BSX,Boston Scientific Corporation C ,22.7013
MCHP,Microchip Technology Incorporat ,22.9112
CCL,Carnival Corporation Common Sto ,23.1317
GME,Gamestop Corporation Common Sto ,23.152
HD, Home Depot  Inc. (The) Common S ,23.3842
SEE,Sealed Air Corporation Common S ,23.3867
SYK,Stryker Corporation Common Stoc ,23.6346
ROST,Ross Stores Inc. ,23.7657
AVY,Avery Dennison Corporation Comm ,23.902
NWL,Newell Rubbermaid Inc. Common S ,23.9861
PKI,PerkinElmer Inc. Common ,24.2456
TMO,Thermo Fisher Scientific Inc Co ,24.3619
GILD,Gilead Sciences Inc. ,24.3969
TSCO,Tractor Supply Company ,24.6145
BA,Boeing Company (The) Common Sto ,24.6217
RTN,Raytheon Company Common ,24.7059
TSS,Total System Services Inc. Com ,24.7391
FLIR,FLIR Systems Inc. ,24.8487
ESRX,Express Scripts Holding Company ,24.9124
MAS,Masco Corporation Common ,24.9469
LLY, Eli Lilly and Company Common St ,24.9612
BBY,Best Buy Co. Inc. Common ,25.1307
XLNX,Xilinx Inc. ,25.1928
HAS, Hasbro  Inc. ,25.2499
TXN,Texas Instruments Incorporated ,25.2593
APD,Air Products and Chemicals Inc ,25.3126
AAL,American Airlines Group Inc. ,25.4367
LRCX,Lam Research Corporation ,25.4384
PCAR,PACCAR Inc. ,25.5873
LUV,Southwest Airlines Company Comm ,25.6323
WMT,Wal-Mart Stores Inc. Common St ,25.7901
ED,Consolidated Edison Inc. Commo ,25.8163
KLAC,KLA-Tencor Corporation ,25.9382
HON, Honeywell International Inc. Co ,25.9453
MCK,McKesson Corporation Common Sto ,25.951
LEG,Leggett & Platt Incorporated C ,26.1061
URBN,Urban Outfitters Inc. ,26.148
UA,Under Armour Inc. Class A Comm ,26.2535
BDX,Becton Dickinson and Company C ,26.2651
PDCO,Patterson Companies Inc. ,26.3553
PRGO,Perrigo Company ,26.377
MRK,Merck & Company Inc. Common St ,26.4553
LNC,Lincoln National Corporation Co ,26.508
UNH,UnitedHealth Group Incorporated ,26.6777
NOC,Northrop Grumman Corporation Co ,26.7575
FAST,Fastenal Company ,26.7948
HRS, Harris Corporation Common ,26.8974
CF,CF Industries Holdings Inc. Co ,27.0351
TJX,TJX Companies Inc. (The) Commo ,27.1514
CERN,Cerner Corporation ,27.1734
THC,Tenet Healthcare Corporation Co ,27.1956
ORLY,O'Reilly Automotive Inc. ,27.2014
MMM,3M Company Common ,27.5185
GD,General Dynamics Corporation Co ,27.5252
EXPE,Expedia Inc. ,27.5635
WHR,Whirlpool Corporation Common St ,27.5979
M,Macy's Inc Common ,27.8306
DHR,Danaher Corporation Common Stoc ,27.8924
ACN,Accenture plc. Class A Ordinary ,28.0009
IR,Ingersoll-Rand plc (Ireland) ,28.0019
SWK,Stanley Black & Decker Inc. Co ,28.0161
CI,Cigna Corporation Common ,28.0257
BLL,Ball Corporation Common ,28.1255
EW,Edwards Lifesciences Corporatio ,28.135
FISV,Fiserv Inc. ,28.1642
PAYX,Paychex Inc. ,28.2694
HOT, Starwood Hotels & Resorts World ,28.3544
LLTC,Linear Technology Corporation ,28.7719
FFIV,F5 Networks Inc. ,28.7983
LEN,Lennar Corporation Class A Comm ,28.9265
PGR,Progressive Corporation (The) C ,28.9377
EBAY,eBay Inc. ,28.9422
SBUX,Starbucks Corporation ,28.9445
ADBE,Adobe Systems Incorporated ,28.9549
TAP,Molson Coors Brewing Company Cl ,28.9854
AVGO,Avago Technologies Limited ,28.9948
LOW,Lowe's Companies Inc. Common S ,29.0566
CVS,CVS Caremark Corporation Common ,29.0956
DLTR,Dollar Tree Inc. ,29.1429
CSC,Computer Sciences Corporation C ,29.1898
NRG,NRG Energy Inc. Common ,29.2102
KSS,Kohl's Corporation Common ,29.263
TXT,Textron Inc. Common ,29.3589
SPY,SPDR S&P 500 ETF,29.4094
PX,Praxair Inc. Common ,29.4599
YUM,Yum! Brands Inc. ,29.5904
JWN,Nordstrom Inc. Common ,29.799
CMI,Cummins Inc. Common ,29.8155
DG,Dollar General Corporation Comm ,29.8581
AMAT,Applied Materials Inc. ,29.875
CA,CA Inc. ,29.8759
EEM,iShares MSCI Emerging Index Fund ETF,29.8827
