QEP,QEP Resources Inc. Common Stoc ,17.1718
RIG,Transocean Ltd (Switzerland) Co ,19.0182
SNI,Scripps Networks Interactive I ,22.0649
FDO,Family Dollar Stores Inc. Comm ,22.302
SWN,Southwestern Energy Company Com ,23.1566
ESV,Ensco plc Class A Ordinary Shar ,23.2681
MRK,Merck & Company Inc. Common St ,23.5727
RRC,Range Resources Corporation Com ,24.0802
HP, Helmerich & Payne  Inc. Common  ,25.8059
FTI,FMC Technologies Inc. Common S ,26.1563
ABBV,AbbVie Inc. ,26.2124
MRO,Marathon Oil Corporation Common ,26.6117
DVN,Devon Energy Corporation Common ,26.7225
DHI,D.R. Horton Inc. Common ,27.5326
SHW,Sherwin-Williams Company (The)  ,28.253
LUK,Leucadia National Corporation C ,28.3075
EQT,EQT Corporation Common ,29.6634
NRG,NRG Energy Inc. Common ,29.9407
