Buy,ABT,Abbott Laboratories Common Stoc ,13.0206
Buy,EMR,Emerson Electric Company Common ,18.1404
Sell,GD,General Dynamics Corporation Co ,75.5271
Sell,GM,General Motors Company Common S ,76.1872
Sell,FOX,Twenty-First Century Fox Inc. ,76.2449
Sell,DIS,Walt Disney Company (The) Commo ,76.3847
Sell,LLY, Eli Lilly and Company Common St ,76.6319
Sell,F,Ford Motor Company Common ,79.2572
Sell,RTN,Raytheon Company Common ,82.0772
Sell,CAT,Caterpillar Inc. Common ,82.6154
Sell,SO,Southern Company (The) Common S ,83.1293
Sell,BK,Bank of New York Mellon Corpora ,86.356
Sell,DOW,Dow Chemical Company (The) Comm ,100
