Buy,CELG,Celgene Corporation ,17.7556
Sell,DUK,Duke Energy Corporation (Holdin ,75.5679
Sell,KMI, Kinder Morgan  Inc. Common Stoc ,75.9947
Sell,EMR,Emerson Electric Company Common ,76.4965
Sell,HD, Home Depot  Inc. (The) Common S ,76.529
Sell,COF,Capital One Financial Corporati ,77.181
Sell,SPY,SPDR S&P 500 ETF,77.5589
Sell,LOW,Lowe's Companies Inc. Common S ,77.7381
Sell,HON, Honeywell International Inc. Co ,77.9844
Sell,KO,Coca-Cola Company (The) Common  ,79.9778
Sell,CMCSA,Comcast Corporation ,80.5527
Sell,PEP,Pepsico Inc. Common ,80.9336
Sell,MON,Monsanto Company Common ,82.0087
Sell,TGT,Target Corporation Common ,82.0495
Sell,SO,Southern Company (The) Common S ,82.5171
Sell,INTC,Intel Corporation ,82.7931
Sell,T,AT&T Inc. ,87.6727
Sell,KHC,The Kraft Heinz Company,89.1225
