Buy,DG,Dollar General Corporation Comm ,24.5609
Buy,RIG,Transocean Ltd (Switzerland) Co ,24.5945
Buy,MPC, Marathon Petroleum Corporation  ,26.2156
Buy,CXO,Concho Resources Inc. Common St ,26.5771
Buy,MOS,Mosaic Company (The) Common Sto ,27.0417
Buy,HCN, Health Care REIT  Inc. Common S ,27.0905
Buy,EQT,EQT Corporation Common ,28.2863
Buy,UTX,United Technologies Corporation ,29.0849
Buy,NSC,Norfolk Southern Corporation Co ,29.1428
Buy,RAI,Reynolds American Inc Common St ,29.3854
Buy,USB,U.S. Bancorp Common ,29.6047
Buy,GWW, W.W. Grainger  Inc. Common Stoc ,29.9543
Sell,BAX,Baxter International Inc. Commo ,73.195
Sell,YHOO,Yahoo! Inc. ,76.4499
