Sell,CL,Colgate-Palmolive Company Commo ,70.4603
Sell,EMC,EMC Corporation Common ,71.2971
Sell,AON,Aon plc Class A Ordinary Shares ,71.3636
Sell,FISV,Fiserv Inc. ,71.4156
Sell,KMB,Kimberly-Clark Corporation Comm ,72.9807
Sell,BDX,Becton Dickinson and Company C ,73.0469
Sell,AET,Aetna Inc. Common ,73.3468
Sell,SRE,Sempra Energy Common ,74.1809
Sell,ADP,Automatic Data Processing Inc. ,74.2713
Sell,NEE,NextEra Energy Inc. Common Sto ,74.3049
Sell,ECL,Ecolab Inc. Common ,74.8974
Sell,MMC,Marsh & McLennan Companies Inc ,76.7506
