Buy,BBBY,Bed Bath & Beyond Inc. ,20.9858
Buy,URI,United Rentals Inc. Common Sto ,24.2448
Buy,ATVI,Activision Blizzard Inc ,24.4017
Buy,EA, Electronic Arts Inc. ,25.6747
Buy,URBN,Urban Outfitters Inc. ,26.5611
Buy,EW,Edwards Lifesciences Corporatio ,27.0533
Buy,BBY,Best Buy Co. Inc. Common ,27.511
Buy,BEN,Franklin Resources Inc. Common ,27.9284
Buy,ULTA,Ulta Salon Cosmetics & Fragran ,27.9962
Buy,PBI,Pitney Bowes Inc. Common ,28.0391
Buy,LUK,Leucadia National Corporation C ,28.6269
Buy,PNR,Pentair Inc. Common ,29.2964
Buy,MJN,Mead Johnson Nutrition Company  ,29.9337
Buy,SHW,Sherwin-Williams Company (The)  ,29.9806
Sell,AVB,AvalonBay Communities Inc. Com ,71.7052
Sell,ESS,Essex Property Trust Inc. Comm ,72.53
