Buy,SWN,Southwestern Energy Company Com ,25.1383
Buy,NBL,Noble Energy Inc. Common ,29.8189
Sell,ADI,Analog Devices Inc. ,70.0622
Sell,MA,Mastercard Incorporated Common  ,70.343
Sell,BWA,BorgWarner Inc. Common ,70.5882
Sell,SLG,SL Green Realty Corporation Com ,70.9206
Sell,LH,Laboratory Corporation of Ameri ,71.9946
Sell,GS,Goldman Sachs Group Inc. (The) ,73.0873
Sell,PPG,PPG Industries Inc. Common Sto ,73.2139
Sell,IVZ,Invesco Plc New Common ,73.488
Sell,ALLE,Allegion plc Ordinary Shares ,74.117
Sell,KSS,Kohl's Corporation Common ,74.456
Sell,EBAY,eBay Inc. ,76.0601
