MSI, Motorola Solutions  Inc. Common ,21.7538
FDO,Family Dollar Stores Inc. Comm ,22.3022
CLX,Clorox Company (The) Common Sto ,22.7334
CAH,Cardinal Health Inc. Common St ,23.892
XYL, Xylem Inc. Common ,23.942
PSX, Phillips 66 Common ,24.3888
EXC,Exelon Corporation Common ,24.5826
HSIC, Henry Schein  Inc. ,24.8277
CL,Colgate-Palmolive Company Commo ,25.0028
URBN,Urban Outfitters Inc. ,25.0502
AES,The AES Corporation Common Stoc ,26.4943
EMR,Emerson Electric Company Common ,26.7125
ENDP,Endo Health Solutions Inc. ,27.0479
TSO,Tesoro Corporation Common ,27.0805
MJN,Mead Johnson Nutrition Company  ,27.0968
AEP,American Electric Power Company ,27.7034
FTI,FMC Technologies Inc. Common S ,27.795
EQT,EQT Corporation Common ,27.8946
KMB,Kimberly-Clark Corporation Comm ,27.9205
ABBV,AbbVie Inc. ,28.0694
ETR,Entergy Corporation Common Stoc ,28.1816
FB, Facebook  Inc. ,28.5065
KSS,Kohl's Corporation Common ,28.8622
MDT,Medtronic Inc. Common ,28.9189
ITW,Illinois Tool Works Inc. Common ,29.2637
ADT, ADT Corporation Common ,29.2746
A,Agilent Technologies Inc. Comm ,29.5329
MCK,McKesson Corporation Common Sto ,29.8858
