Buy,AN,AutoNation Inc. Common ,26.0365
Buy,HAL, Halliburton Company Common Stoc ,29.8673
Sell,MO,Altria Group Inc. ,70.2963
Sell,LLY, Eli Lilly and Company Common St ,70.7228
Sell,MA,Mastercard Incorporated Common  ,70.7958
Sell,RAI,Reynolds American Inc Common St ,71.0737
Sell,NEE,NextEra Energy Inc. Common Sto ,71.0841
Sell,PNW,Pinnacle West Capital Corporati ,71.2665
Sell,TRV,The Travelers Companies Inc. C ,71.5082
Sell,MCD,McDonald's Corporation Common S ,72.2657
Sell,PGR,Progressive Corporation (The) C ,72.2815
Sell,PPL,PP&L Corporation Common ,72.5111
Sell,MJN,Mead Johnson Nutrition Company  ,72.8541
Sell,ETR,Entergy Corporation Common Stoc ,73.6391
Sell,PM,Philip Morris International Inc ,74.8386
Sell,CVS,CVS Caremark Corporation Common ,74.9699
Sell,AET,Aetna Inc. Common ,75.0575
Sell,XOM,Exxon Mobil Corporation Common  ,75.0654
Sell,INTU,Intuit Inc. ,75.1717
Sell,PG,Procter & Gamble Company (The)  ,75.2442
Sell,LNT,Alliant Energy Corporation Comm ,75.2554
Sell,MRK,Merck & Company Inc. Common St ,75.5747
Sell,STZ,Constellation Brands Inc. Comm ,75.5838
Sell,AGN,Allergan Inc. Common ,75.5917
Sell,NI,NiSource Inc Common ,75.7111
Sell,MCO,Moody's Corporation Common Stoc ,76.3789
Sell,SRE,Sempra Energy Common ,77.8461
Sell,MTD,Mettler-Toledo International I ,78.2906
Sell,PFE,Pfizer Inc. Common ,78.7739
Sell,AEE,Ameren Corporation Common ,79.6621
Sell,WBA,Walgreens Boots Alliance Inc.,80.5398
Sell,TAP,Molson Coors Brewing Company Cl ,80.5984
Sell,DPS,Dr Pepper Snapple Group Inc Dr ,80.8064
Sell,PEP,Pepsico Inc. Common ,85.6618
Sell,JNJ,Johnson & Johnson Common ,85.7598
