Buy,SJM,J.M. Smucker Company (The) New  ,11.3509
Buy,CPB,Campbell Soup Company Common St ,27.4034
Sell,DISCK,Discovery Communications Inc ,72.0322
Sell,URBN,Urban Outfitters Inc. ,72.343
Sell,STX,Seagate Technology. ,73.0406
Sell,DRI,Darden Restaurants Inc. Common ,73.4254
Sell,GD,General Dynamics Corporation Co ,73.5702
Sell,CINF,Cincinnati Financial Corporatio ,73.6042
Sell,QCOM,QUALCOMM Incorporated ,77.7953
Sell,GPS,Gap Inc. (The) Common ,79.5747
Sell,YUM,Yum! Brands Inc. ,79.6043
Sell,LLY, Eli Lilly and Company Common St ,79.8413
Sell,ORCL,Oracle Corporation ,80.3587
