Buy,BA,Boeing Company (The) Common Sto ,6.4108
Buy,ORCL,Oracle Corporation ,12.6664
Buy,SO,Southern Company (The) Common S ,16.8568
Buy,MO,Altria Group Inc. ,19.7517
Buy,CAT,Caterpillar Inc. Common ,22.9654
Buy,PG,Procter & Gamble Company (The)  ,24.5987
Sell,JPM,JP Morgan Chase & Co. Common St ,75.4149
Sell,WBA,Walgreens Boots Alliance Inc.,75.5967
Sell,AXP,American Express Company Common ,75.7435
Sell,AMD,Advanced Micro Devices Inc. Co ,76.2923
Sell,BABA,Alibaba Group Holding Limited A,76.5368
Sell,EXC,Exelon Corporation Common ,77.6643
Sell,SNAP,Snap Inc.,81.144
Sell,GS,Goldman Sachs Group Inc. (The) ,82.8196
Sell,C,Citigroup Inc. Common ,83.4341
Sell,MET,MetLife Inc. Common ,84.2424
Sell,MS,Morgan Stanley Common ,84.8543
Sell,COP,ConocoPhillips Common ,85.9312
Sell,AAPL,Apple Inc. ,89.1181
Sell,EMR,Emerson Electric Company Common ,89.9083
Sell,GM,General Motors Company Common S ,91.3135
Sell,NFLX,Netflix Inc. ,93.9694
