Buy,ACN,Accenture plc. Class A Ordinary ,18.9345
Buy,AMD,Advanced Micro Devices Inc. Co ,9.44411
Buy,AMZN,Amazon.com Inc. ,2.22913
Buy,BAC,Bank of America Corporation Com ,11.5199
Buy,BIIB,Biogen Idec Inc. ,16.3068
Buy,BMY,Bristol-Myers Squibb Company Co ,2.71452
Buy,C,Citigroup Inc. Common ,9.80463
Buy,COST,Costco Wholesale Corporation ,8.24562
Buy,DHR,Danaher Corporation Common Stoc ,10.8012
Buy,GE,General Electric Company Common ,7.53968
Buy,GILD,Gilead Sciences Inc. ,17.1761
Buy,INTC,Intel Corporation ,11.2499
Buy,JNJ,Johnson & Johnson Common ,5.5605
Buy,JPM,JP Morgan Chase & Co. Common St ,5.13943
Buy,MCD,McDonald's Corporation Common S ,2.78043
Buy,MET,MetLife Inc. Common ,5.0804
Buy,MO,Altria Group Inc. ,3.47288
Buy,NVDA,NVIDIA Corporation ,5.64047
Buy,ORCL,Oracle Corporation ,10.2549
Buy,OXY,Occidental Petroleum Corporatio ,15.5037
Buy,TGT,Target Corporation Common ,6.06071
Buy,XOM,Exxon Mobil Corporation Common  ,5.00203
Buy,BLK,BlackRock Inc,19.7915
Buy,FB, Facebook  Inc. ,4.96078
Buy,HAL, Halliburton Company Common Stoc ,12.8196
Buy,GOOGL,Alphabet Inc.,2.23495
Buy,BABA,Alibaba Group Holding Limited A,19.7606
Buy,WBA,Walgreens Boots Alliance Inc.,13.4236
Buy,PYPL,PayPal Holdings  Inc.,5.7588
Buy,SNAP,Snap Inc.,15.7528
Buy,VIX,VOLATILITY S&P 500,17.7781
Sell,ABT,Abbott Laboratories Common Stoc ,91.5735
Sell,GM,General Motors Company Common S ,91.1768
Sell,KO,Coca-Cola Company (The) Common  ,82.2168
Sell,MMM,3M Company Common ,86.8244
Sell,PEP,Pepsico Inc. Common ,88.5333
Sell,SO,Southern Company (The) Common S ,89.6709
Sell,BRK-B,Berkshire Hathaway Inc.,95.5227
Sell,LLY, Eli Lilly and Company Common St ,86.9198
