Buy,BIIB,Biogen Idec Inc. ,10.2621
Buy,CMCSA,Comcast Corporation ,11.5629
Buy,DAL,Delta Air Lines Inc. (New) Comm ,12.8705
Buy,GILD,Gilead Sciences Inc. ,10.5644
Buy,MDT,Medtronic Inc. Common ,8.32856
Buy,MRK,Merck & Company Inc. Common St ,10.0005
Buy,SPG,Simon Property Group Inc. Comm ,19.3264
Buy,BLK,BlackRock Inc,19.8335
Buy,KMI, Kinder Morgan  Inc. Common Stoc ,7.89473
Buy,FOX,Twenty-First Century Fox Inc. ,12.543
Buy,PYPL,PayPal Holdings  Inc.,18.395
Buy,SNAP,Snap Inc.,8.33353
Sell,BA,Boeing Company (The) Common Sto ,93.997
Sell,BK,Bank of New York Mellon Corpora ,97.8926
Sell,CAT,Caterpillar Inc. Common ,92.1301
Sell,COF,Capital One Financial Corporati ,93.2007
Sell,DD,E.I. du Pont de Nemours and Com ,94.9999
Sell,DUK,Duke Energy Corporation (Holdin ,92.348
Sell,EMR,Emerson Electric Company Common ,95.9744
Sell,EXC,Exelon Corporation Common ,83.3335
Sell,GE,General Electric Company Common ,93.6171
Sell,INTC,Intel Corporation ,83.7687
Sell,JNJ,Johnson & Johnson Common ,90.7248
Sell,JPM,JP Morgan Chase & Co. Common St ,97.4069
Sell,LMT,Lockheed Martin Corporation Com ,83.5909
Sell,MCD,McDonald's Corporation Common S ,98.6934
Sell,MET,MetLife Inc. Common ,93.0111
Sell,MMM,3M Company Common ,82.0569
Sell,MS,Morgan Stanley Common ,80.2802
Sell,NEE,NextEra Energy Inc. Common Sto ,89.1099
Sell,PEP,Pepsico Inc. Common ,89.1818
Sell,PG,Procter & Gamble Company (The)  ,86.2723
Sell,RTN,Raytheon Company Common ,86.6894
Sell,GLD, SPDR Gold Trust ,88.8861
Sell,IBM, International Business Machines ,85.6544
Sell,MDLZ, Mondelez International  Inc. ,95.8335
Sell,SPY,SPDR S&P 500 ETF,84.5106
